Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,139.594867,[23 70] ; [238  31],[67.05248619 25.94751381] ; [193.94751381  75.05248619],1
v3,1,0.426243,0.633039,[46 45] ; [117 139],[42.74639769 48.25360231] ; [120.25360231 135.74639769],0
b5,1,0.461753,0.541643,[59 34] ; [159 110],[56.00552486 36.99447514] ; [161.99447514 107.00552486],0
d3,1,0.473545,0.513693,[62 31] ; [190  79],[64.74033149 28.25966851] ; [187.25966851  81.74033149],0
p11,1,0.50828,0.437606,[75 18] ; [225  44],[77.0718232 15.9281768] ; [222.9281768  46.0718232],0
p6,1,0.538401,0.378511,[47 45] ; [126 140],[44.45810056 47.54189944] ; [128.54189944 137.45810056],0
d5,1,0.539742,0.376018,[77 16] ; [229  39],[78.83102493 14.16897507] ; [227.16897507  40.83102493],0
p2,1,0.582511,0.302193,[78 15] ; [231  37],[79.60387812 13.39612188] ; [229.39612188  38.60387812],0
a7,1,0.631889,0.229508,[67 26] ; [186  82],[65.17728532 27.82271468] ; [187.82271468  80.17728532],0
p5,1,0.656538,0.197757,[14 79] ; [ 45 219],[15.3697479 77.6302521] ; [ 43.6302521 220.3697479],0
r1,1,0.67409,0.176855,[77 16] ; [226  41],[78.275 14.725] ; [224.725  42.275],0
p4,1,0.674473,0.176414,[65 28] ; [181  87],[63.37396122 29.62603878] ; [182.62603878  85.37396122],0
v2,1,0.677096,0.173413,[57 34] ; [154 102],[55.33429395 35.66570605] ; [155.66570605 100.33429395],0
v1,1,0.751157,0.100561,[57 35] ; [164  93],[58.25787966 33.74212034] ; [162.74212034  94.25787966],0
n4,1,0.753837,0.098335,[76 17] ; [222  45],[76.98333333 16.01666667] ; [221.01666667  45.98333333],0
a8,1,0.758969,0.094147,[16 66] ; [ 45 205],[15.06626506 66.93373494] ; [ 45.93373494 204.06626506],0
p10,1,0.822056,0.050581,[85  8] ; [246  21],[85.50833333  7.49166667] ; [245.49166667  21.50833333],0
d2,1,0.822661,0.050231,[52 41] ; [154 115],[52.92265193 40.07734807] ; [153.07734807 115.92265193],0
a5,1,0.823923,0.049507,[76 17] ; [217  52],[75.27348066 17.72651934] ; [217.72651934  51.27348066],0
r3,1,0.826133,0.048252,[90  3] ; [259  10],[89.66022099  3.33977901] ; [259.33977901   9.66022099],0
a4,1,0.860704,0.030792,[45 48] ; [133 136],[45.72928177 47.27071823] ; [132.27071823 136.72928177],0
p7,1,0.954792,0.003214,[66 26] ; [185  74],[65.78917379 26.21082621] ; [185.21082621  73.78917379],0
u1,1,0.984799,0.000363,[21 72] ; [ 61 208],[21.06629834 71.93370166] ; [ 60.93370166 208.06629834],0
p3,1,0.998917,2e-06,[56 37] ; [162 107],[56.00552486 36.99447514] ; [161.99447514 107.00552486],0
