Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.390382,[73 41] ; [ 6 36],[57.73076923 56.26923077] ; [21.26923077 20.73076923],1
p11,1,0.40752,0.686023,[76 38] ; [25 17],[73.80769231 40.19230769] ; [27.19230769 14.80769231],0
u2,1,0.419157,0.652677,[22 30] ; [14 13],[23.69620253 28.30379747] ; [12.30379747 14.69620253],0
v2,1,0.456689,0.553997,[29 84] ; [13 28],[30.81818182 82.18181818] ; [11.18181818 29.81818182],0
p8,1,0.469341,0.523527,[43 70] ; [13 28],[41.09090909 71.90909091] ; [14.90909091 26.09090909],0
s1,1,0.48866,0.479476,[  5 109] ; [ 3 39],[  5.84615385 108.15384615] ; [ 2.15384615 39.84615385],0
d3,1,0.489073,0.478564,[55 57] ; [18 24],[53.09090909 58.90909091] ; [19.90909091 22.09090909],0
b5,1,0.55969,0.340241,[71 43] ; [24 18],[69.42307692 44.57692308] ; [25.57692308 16.42307692],0
v1,1,0.568781,0.324727,[34 76] ; [11 31],[32.56578947 77.43421053] ; [12.43421053 29.56578947],0
a1,1,0.602319,0.271512,[  8 106] ; [ 4 38],[  8.76923077 105.23076923] ; [ 3.23076923 38.76923077],0
n1,1,0.630728,0.231074,[13 23] ; [ 5 12],[12.22641509 23.77358491] ; [ 5.77358491 11.22641509],0
b4,1,0.675396,0.175355,[64 50] ; [22 20],[62.84615385 51.15384615] ; [23.15384615 18.84615385],0
s4,1,0.711422,0.136861,[24 90] ; [10 32],[24.84615385 89.15384615] ; [ 9.15384615 32.84615385],0
p5,1,0.762387,0.091414,[ 10 103] ; [ 3 38],[  9.53896104 103.46103896] ; [ 3.46103896 37.53896104],0
n3,1,0.857327,0.03232,[23 14] ; [11  6],[23.2962963 13.7037037] ; [10.7037037  6.2962963],0
n4,1,0.877799,0.023642,[64 50] ; [23 19],[63.57692308 50.42307692] ; [23.42307692 18.57692308],0
n5,1,0.942081,0.005279,[74 40] ; [27 15],[73.80769231 40.19230769] ; [27.19230769 14.80769231],0
