Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000115,14.86926,[ 8 22] ; [38 16],[16.42857143 13.57142857] ; [29.57142857 24.42857143],1
s3,1,0.248007,1.334498,[15 14] ; [20 32],[12.5308642 16.4691358] ; [22.4691358 29.5308642],0
n1,1,0.259942,1.269066,[4 7] ; [5 3],[5.21052632 5.78947368] ; [3.78947368 4.21052632],0
b3,1,0.341626,0.90432,[ 3 16] ; [ 8 21],[ 4.35416667 14.64583333] ; [ 6.64583333 22.35416667],0
b2,1,0.341626,0.90432,[ 3 16] ; [ 8 21],[ 4.35416667 14.64583333] ; [ 6.64583333 22.35416667],0
p10,1,0.348679,0.878261,[23  7] ; [45  8],[24.57831325  5.42168675] ; [43.42168675  9.57831325],0
b4,1,0.36238,0.82963,[17 13] ; [25 29],[15. 15.] ; [27. 27.],0
p3,1,0.383512,0.759413,[14 16] ; [30 23],[15.90361446 14.09638554] ; [28.09638554 24.90361446],0
p9,1,0.392856,0.730083,[24  6] ; [47  7],[25.35714286  4.64285714] ; [45.64285714  8.35714286],0
b1,1,0.412744,0.670884,[15 15] ; [22 32],[13.21428571 16.78571429] ; [23.78571429 30.21428571],0
b5,1,0.412744,0.670884,[15 15] ; [32 22],[16.78571429 13.21428571] ; [30.21428571 23.78571429],0
s8,1,0.431381,0.619101,[12 18] ; [17 37],[10.35714286 19.64285714] ; [18.64285714 35.35714286],0
n3,1,0.435488,0.608144,[8 3] ; [7 1],[8.68421053 2.31578947] ; [6.31578947 1.68421053],0
a8,1,0.440189,0.595789,[ 3 24] ; [ 3 46],[ 2.13157895 24.86842105] ; [ 3.86842105 45.13157895],0
d1,1,0.449539,0.571814,[ 1 29] ; [ 4 50],[ 1.78571429 28.21428571] ; [ 3.21428571 50.78571429],0
n4,1,0.5352,0.384509,[23  7] ; [38 16],[21.78571429  8.21428571] ; [39.21428571 14.78571429],0
n5,1,0.5352,0.384509,[23  7] ; [38 16],[21.78571429  8.21428571] ; [39.21428571 14.78571429],0
v2,1,0.541721,0.372359,[12 16] ; [26 26],[13.3 14.7] ; [24.7 27.3],0
s1,1,0.554368,0.34955,[ 2 28] ; [ 2 51],[ 1.44578313 28.55421687] ; [ 2.55421687 50.44578313],0
r3,1,0.562953,0.334617,[26  4] ; [49  5],[26.78571429  3.21428571] ; [48.21428571  5.78571429],0
d2,1,0.598695,0.276968,[ 7 23] ; [10 44],[ 6.07142857 23.92857143] ; [10.92857143 43.07142857],0
a4,1,0.63711,0.222542,[ 6 24] ; [13 40],[ 6.86746988 23.13253012] ; [12.13253012 40.86746988],0
p5,1,0.666825,0.185339,[ 5 25] ; [ 7 46],[ 4.3373494 25.6626506] ; [ 7.6626506 45.3373494],0
s6,1,0.670803,0.180664,[15 13] ; [31 22],[15.90123457 12.09876543] ; [30.09876543 22.90123457],0
s2,1,0.670827,0.180637,[11 19] ; [17 36],[10.12048193 19.87951807] ; [17.87951807 35.12048193],0
s5,1,0.672884,0.178247,[ 8 21] ; [17 36],[ 8.84146341 20.15853659] ; [16.15853659 36.84146341],0
p6,1,0.714112,0.134205,[11 19] ; [22 32],[11.78571429 18.21428571] ; [21.21428571 32.78571429],0
p1,1,0.779062,0.078703,[ 6 24] ; [12 41],[ 6.5060241 23.4939759] ; [11.4939759 41.5060241],0
v4,1,0.82302,0.050025,[27  2] ; [50  3],[27.23170732  1.76829268] ; [49.76829268  3.23170732],0
p11,1,0.868406,0.027451,[24  6] ; [44 10],[24.28571429  5.71428571] ; [43.71428571 10.28571429],0
p2,1,0.900043,0.015777,[24  6] ; [43 10],[24.21686747  5.78313253] ; [42.78313253 10.21686747],0
n6,1,0.907151,0.013603,[23  7] ; [42 12],[23.21428571  6.78571429] ; [41.78571429 12.21428571],0
p12,1,0.91176,0.012281,[ 3 27] ; [ 5 49],[ 2.85714286 27.14285714] ; [ 5.14285714 48.85714286],0
u2,1,0.920746,0.009899,[11 13] ; [12 15],[10.82352941 13.17647059] ; [12.17647059 14.82352941],0
