Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000294,13.106766,[ 3 31] ; [8 6],[ 7.79166667 26.20833333] ; [ 3.20833333 10.79166667],1
v1,1,0.336209,0.924833,[ 9 24] ; [ 2 12],[ 7.72340426 25.27659574] ; [ 3.27659574 10.72340426],0
s8,1,0.338335,0.91673,[ 2 32] ; [ 2 12],[ 2.83333333 31.16666667] ; [ 1.16666667 12.83333333],0
s1,1,0.338335,0.91673,[ 2 32] ; [ 2 12],[ 2.83333333 31.16666667] ; [ 1.16666667 12.83333333],0
r1,1,0.343651,0.896765,[12 22] ; [7 7],[13.45833333 20.54166667] ; [5.54166667 8.45833333],0
a1,1,0.34864,0.8784,[ 6 28] ; [ 1 13],[ 4.95833333 29.04166667] ; [ 2.04166667 11.95833333],0
b2,1,0.399747,0.709086,[ 9 14] ; [4 3],[ 9.96666667 13.03333333] ; [3.03333333 3.96666667],0
b3,1,0.399747,0.709086,[ 9 14] ; [4 3],[ 9.96666667 13.03333333] ; [3.03333333 3.96666667],0
p9,1,0.428207,0.62768,[12 20] ; [7 7],[13.2173913 18.7826087] ; [5.7826087 8.2173913],0
d2,1,0.463509,0.537408,[15 18] ; [8 6],[16.14893617 16.85106383] ; [6.85106383 7.14893617],0
a6,1,0.471436,0.518607,[16 18] ; [5 9],[14.875 19.125] ; [6.125 7.875],0
p12,1,0.507878,0.438436,[ 1 33] ; [ 1 13],[ 1.41666667 32.58333333] ; [ 0.58333333 13.41666667],0
b4,1,0.524574,0.404892,[21 13] ; [10  4],[21.95833333 12.04166667] ; [9.04166667 4.95833333],0
a5,1,0.525358,0.403361,[18 16] ; [6 8],[17. 17.] ; [7. 7.],0
p4,1,0.569996,0.322689,[ 5 29] ; [ 3 11],[ 5.66666667 28.33333333] ; [ 2.33333333 11.66666667],0
n5,1,0.622753,0.242017,[22 12] ; [8 6],[21.25 12.75] ; [8.75 5.25],0
a8,1,0.633751,0.227008,[ 4 30] ; [ 1 13],[ 3.54166667 30.45833333] ; [ 1.45833333 12.54166667],0
s7,1,0.647141,0.209524,[ 6 26] ; [3 9],[ 6.54545455 25.45454545] ; [2.45454545 9.54545455],0
n3,1,0.648077,0.208333,[ 6 10] ; [2 2],[6.4 9.6] ; [1.6 2.4],0
n4,1,0.668513,0.183346,[24 10] ; [9 5],[23.375 10.625] ; [9.625 4.375],0
p1,1,0.776388,0.080672,[ 6 28] ; [ 2 12],[ 5.66666667 28.33333333] ; [ 2.33333333 11.66666667],0
u1,1,0.869744,0.026891,[ 2 32] ; [ 1 13],[ 2.125 31.875] ; [ 0.875 13.125],0
a4,1,0.874822,0.024818,[11 22] ; [5 9],[11.23404255 21.76595745] ; [4.76595745 9.23404255],0
n2,1,0.88242,0.021875,[7 9] ; [2 3],[6.85714286 9.14285714] ; [2.14285714 2.85714286],0
v3,1,0.948046,0.004246,[ 7 27] ; [ 3 11],[ 7.08333333 26.91666667] ; [ 2.91666667 11.08333333],0
a7,1,1.0,0.0,[17 17] ; [7 7],[17. 17.] ; [7. 7.],0
b1,1,1.0,0.0,[17 17] ; [7 7],[17. 17.] ; [7. 7.],0
