Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,83.672613,[32 74] ; [210  52],[69.70652174 36.29347826] ; [172.29347826  89.70652174],1
p4,1,0.398986,0.71138,[68 38] ; [180  82],[71.43478261 34.56521739] ; [176.56521739  85.43478261],0
s4,1,0.399508,0.709806,[25 80] ; [ 52 210],[22.02997275 82.97002725] ; [ 54.97002725 207.02997275],0
p12,1,0.434198,0.611567,[ 9 95] ; [ 30 232],[11.08196721 92.91803279] ; [ 27.91803279 234.08196721],0
d5,1,0.483339,0.49132,[92 14] ; [235  28],[93.93495935 12.06504065] ; [233.06504065  29.93495935],0
p6,1,0.686178,0.163254,[50 54] ; [118 140],[48.26519337 55.73480663] ; [119.73480663 138.26519337],0
u4,1,0.687241,0.162088,[  5 101] ; [ 10 253],[  4.30894309 101.69105691] ; [ 10.69105691 252.30894309],0
p1,1,0.690195,0.158875,[ 9 96] ; [ 26 236],[10.01362398 94.98637602] ; [ 24.98637602 237.01362398],0
p9,1,0.716001,0.132357,[95 10] ; [231  28],[94.03846154 10.96153846] ; [231.96153846  27.03846154],0
a5,1,0.717872,0.130541,[86 20] ; [209  54],[84.74254743 21.25745257] ; [210.25745257  52.74254743],0
v3,1,0.741082,0.109178,[50 53] ; [117 134],[48.59039548 54.40960452] ; [118.40960452 132.59039548],0
u3,1,0.759366,0.093828,[8 3] ; [37 11],[8.38983051 2.61016949] ; [36.61016949 11.38983051],0
p10,1,0.764201,0.089982,[88 17] ; [222  39],[88.93442623 16.06557377] ; [221.06557377  39.93442623],0
n2,1,0.784089,0.075073,[21  6] ; [39 13],[20.50632911  6.49367089] ; [39.49367089 12.50632911],0
p5,1,0.787274,0.07282,[16 88] ; [ 43 217],[16.85714286 87.14285714] ; [ 42.14285714 217.85714286],0
u2,1,0.836843,0.042409,[8 3] ; [32 14],[7.71929825 3.28070175] ; [32.28070175 13.71929825],0
p7,1,0.871244,0.02627,[73 31] ; [174  77],[72.36056338 31.63943662] ; [174.63943662  76.36056338],0
s5,1,0.873597,0.02531,[47 54] ; [114 136],[46.32763533 54.67236467] ; [114.67236467 135.32763533],0
a4,1,0.89139,0.018645,[55 51] ; [138 124],[55.5923913 50.4076087] ; [137.4076087 124.5923913],0
s2,1,0.900081,0.015765,[77 29] ; [192  70],[77.48369565 28.51630435] ; [191.51630435  70.48369565],0
s3,1,0.909307,0.012976,[80 26] ; [194  65],[79.57260274 26.42739726] ; [194.42739726  64.57260274],0
n6,1,0.918197,0.010548,[92 12] ; [229  31],[91.71428571 12.28571429] ; [229.28571429  30.71428571],0
p2,1,0.920804,0.009884,[89 16] ; [224  39],[89.30706522 15.69293478] ; [223.69293478  39.30706522],0
p8,1,0.934733,0.006706,[57 46] ; [144 114],[57.34903047 45.65096953] ; [143.65096953 114.34903047],0
v1,1,0.944508,0.004845,[61 42] ; [150 105],[60.70670391 42.29329609] ; [150.29329609 104.70670391],0
n3,1,1.0,0.0,[17  9] ; [34 18],[17.  9.] ; [34. 18.],0
