Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,7e-06,20.259226,[79 28] ; [28 42],[64.68361582 42.31638418] ; [42.31638418 27.68361582],1
s1,1,0.096777,2.757875,[  4 103] ; [ 7 64],[  6.61235955 100.38764045] ; [ 4.38764045 66.61235955],0
s7,1,0.114153,2.495768,[24 74] ; [10 59],[19.95209581 78.04790419] ; [14.04790419 54.95209581],0
r3,1,0.127281,2.325352,[89 17] ; [53 18],[85.03954802 20.96045198] ; [56.96045198 14.03954802],0
a2,1,0.186162,1.747733,[ 8 99] ; [ 2 69],[  6.01123596 100.98876404] ; [ 3.98876404 67.01123596],0
p7,1,0.218432,1.514641,[46 60] ; [36 32],[49.95402299 56.04597701] ; [32.04597701 35.95402299],0
u1,1,0.237332,1.396373,[  5 102] ; [ 1 70],[  3.60674157 103.39325843] ; [ 2.39325843 68.60674157],0
a3,1,0.26769,1.228545,[62 44] ; [35 35],[58.42045455 47.57954545] ; [38.57954545 31.42045455],0
p11,1,0.320581,0.986575,[74 33] ; [44 27],[70.93258427 36.06741573] ; [47.06741573 23.93258427],0
s4,1,0.32695,0.960939,[10 97] ; [10 61],[12.02247191 94.97752809] ; [ 7.97752809 63.02247191],0
r2,1,0.342408,0.901397,[89 18] ; [55 16],[86.56179775 20.43820225] ; [57.43820225 13.56179775],0
a7,1,0.36064,0.835664,[64 43] ; [37 33],[61.05649718 45.94350282] ; [39.94350282 30.05649718],0
a1,1,0.377708,0.778149,[ 8 99] ; [ 3 68],[  6.61235955 100.38764045] ; [ 4.38764045 66.61235955],0
p8,1,0.396073,0.720217,[38 67] ; [21 49],[35.4 69.6] ; [23.6 46.4],0
d2,1,0.421602,0.645846,[16 90] ; [14 57],[17.96610169 88.03389831] ; [12.03389831 58.96610169],0
a8,1,0.451946,0.565766,[13 88] ; [ 6 60],[11.49101796 89.50898204] ; [ 7.50898204 58.49101796],0
d5,1,0.453895,0.560907,[52 55] ; [30 40],[49.57062147 57.42937853] ; [32.42937853 37.57062147],0
p2,1,0.493629,0.468606,[77 30] ; [47 23],[74.96045198 32.03954802] ; [49.03954802 20.96045198],0
p6,1,0.521444,0.411036,[25 80] ; [14 57],[23.26704545 81.73295455] ; [15.73295455 55.26704545],0
p10,1,0.527496,0.399214,[65 41] ; [39 30],[62.99428571 43.00571429] ; [41.00571429 27.99428571],0
b5,1,0.558075,0.343048,[65 42] ; [40 31],[63.11797753 43.88202247] ; [41.88202247 29.11797753],0
s8,1,0.568947,0.324447,[12 95] ; [10 61],[13.2247191 93.7752809] ; [ 8.7752809 62.2247191],0
p5,1,0.589753,0.290731,[  3 103] ; [ 3 66],[  3.63428571 102.36571429] ; [ 2.36571429 66.63428571],0
v4,1,0.590899,0.288942,[86 20] ; [59 11],[87.32954545 18.67045455] ; [57.67045455 12.32954545],0
p4,1,0.635127,0.225173,[42 65] ; [25 45],[40.50282486 66.49717514] ; [26.49717514 43.50282486],0
b4,1,0.6468,0.209959,[58 49] ; [36 35],[56.50561798 50.49438202] ; [37.49438202 33.50561798],0
s2,1,0.646912,0.209815,[21 86] ; [12 59],[19.83707865 87.16292135] ; [13.16292135 57.83707865],0
p9,1,0.796339,0.06661,[67 38] ; [46 24],[67.8 37.2] ; [45.2 24.8],0
d4,1,0.829736,0.046242,[54 53] ; [37 34],[54.70224719 52.29775281] ; [36.29775281 34.70224719],0
n2,1,0.898828,0.016165,[17  7] ; [21  8],[17.20754717  6.79245283] ; [20.79245283  8.20754717],0
s3,1,0.900164,0.015739,[29 76] ; [19 52],[28.63636364 76.36363636] ; [19.36363636 51.63636364],0
d3,1,0.922738,0.009406,[38 69] ; [25 44],[38.30113636 68.69886364] ; [24.69886364 44.30113636],0
b1,1,0.973872,0.001073,[50 57] ; [33 38],[49.89325843 57.10674157] ; [33.10674157 37.89325843],0
n3,1,0.980179,0.000617,[16  6] ; [21  8],[15.96078431  6.03921569] ; [21.03921569  7.96078431],0
s5,1,0.984846,0.000361,[ 9 95] ; [ 6 64],[ 8.96551724 95.03448276] ; [ 6.03448276 63.96551724],0
