Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000516,12.05839,[86 27] ; [244  28],[96.85714286 16.14285714] ; [233.14285714  38.85714286],1
v4,1,0.105392,2.621991,[111   4] ; [272   3],[112.93589744   2.06410256] ; [270.06410256   4.93589744],0
v2,1,0.118914,2.431573,[63 51] ; [169  96],[69.78364116 44.21635884] ; [162.21635884 102.78364116],0
p6,1,0.140204,2.175721,[47 67] ; [134 137],[53.59480519 60.40519481] ; [127.40519481 143.59480519],0
p8,1,0.147927,2.093498,[58 56] ; [159 111],[64.421875 49.578125] ; [152.578125 117.421875],0
u1,1,0.15038,2.068391,[24 92] ; [ 76 199],[29.66751918 86.33248082] ; [ 70.33248082 204.66751918],0
a3,1,0.151959,2.052472,[90 25] ; [231  43],[94.89717224 20.10282776] ; [226.10282776  47.89717224],0
u2,1,0.218823,1.512075,[15 11] ; [31 12],[17.33333333  8.66666667] ; [28.66666667 14.33333333],0
p11,1,0.278219,1.175771,[88 28] ; [222  53],[91.96930946 24.03069054] ; [218.03069054  56.96930946],0
b4,1,0.27891,1.172393,[71 45] ; [152 123],[66.15856777 49.84143223] ; [156.84143223 118.15856777],0
p2,1,0.28505,1.142855,[103  13] ; [232  42],[99.64102564 16.35897436] ; [235.35897436  38.64102564],0
p7,1,0.308364,1.037669,[76 36] ; [195  72],[80.08443272 31.91556728] ; [190.91556728  76.08443272],0
d5,1,0.308691,1.036269,[93 22] ; [233  41],[96.37532134 18.62467866] ; [229.62467866  44.37532134],0
u3,1,0.389538,0.740385,[17  9] ; [33 11],[18.57142857  7.42857143] ; [31.42857143 12.57142857],0
b5,1,0.413477,0.66878,[64 52] ; [164 111],[67.64194373 48.35805627] ; [160.35805627 114.64194373],0
r1,1,0.426005,0.63369,[100  16] ; [244  30],[102.31794872  13.68205128] ; [241.68205128  32.31794872],0
a6,1,0.455005,0.558155,[74 41] ; [187  87],[77.15938303 37.84061697] ; [183.84061697  90.15938303],0
d3,1,0.458421,0.549748,[87 28] ; [198  77],[84.03846154 30.96153846] ; [200.96153846  74.03846154],0
n1,1,0.470726,0.52027,[10 12] ; [30 25],[11.42857143 10.57142857] ; [28.57142857 26.42857143],0
s1,1,0.473891,0.512889,[  7 107] ; [ 12 260],[  5.61139896 108.38860104] ; [ 13.38860104 258.61139896],0
r3,1,0.487645,0.481719,[114   1] ; [270   5],[113.23076923   1.76923077] ; [270.76923077   4.23076923],0
b1,1,0.499342,0.456335,[43 73] ; [112 163],[45.98465473 70.01534527] ; [109.01534527 165.98465473],0
d2,1,0.504317,0.445841,[61 54] ; [156 119],[63.98717949 51.01282051] ; [153.01282051 121.98717949],0
p1,1,0.519429,0.415028,[ 11 105] ; [ 32 241],[ 12.82262211 103.17737789] ; [ 30.17737789 242.82262211],0
n2,1,0.52013,0.413636,[18  4] ; [42 14],[16.92307692  5.07692308] ; [43.07692308 12.92307692],0
n4,1,0.581213,0.304278,[96 20] ; [232  41],[97.80976864 18.19023136] ; [230.19023136  42.80976864],0
p3,1,0.615173,0.25271,[65 50] ; [163 112],[67.23076923 47.76923077] ; [160.76923077 114.23076923],0
d4,1,0.629417,0.232852,[96 19] ; [234  40],[97.55784062 17.44215938] ; [232.44215938  41.55784062],0
a1,1,0.698393,0.150149,[  6 110] ; [ 17 258],[  6.82352941 109.17647059] ; [ 16.17647059 258.82352941],0
a8,1,0.745844,0.105056,[18 85] ; [ 47 201],[19.07407407 83.92592593] ; [ 45.92592593 202.07407407],0
s4,1,0.817426,0.053295,[25 91] ; [ 56 217],[24.15424165 91.84575835] ; [ 56.84575835 216.15424165],0
n3,1,0.833336,0.044279,[17  5] ; [42 14],[16.64102564  5.35897436] ; [42.35897436 13.64102564],0
r2,1,0.834752,0.043518,[115   1] ; [271   3],[114.81025641   1.18974359] ; [271.18974359   2.81025641],0
p4,1,0.845581,0.037932,[78 38] ; [187  87],[78.82051282 37.17948718] ; [186.17948718  87.82051282],0
a2,1,0.88712,0.02015,[35 81] ; [ 81 194],[34.41432225 81.58567775] ; [ 81.58567775 193.41432225],0
a4,1,0.973798,0.001079,[58 58] ; [138 137],[58.1483376 57.8516624] ; [137.8516624 137.1483376],0
