Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.003565,8.493031,[62 28] ; [ 4 10],[57.11538462 32.88461538] ; [8.88461538 5.11538462],0
s5,1,0.228203,1.452024,[27 58] ; [ 2 11],[25.15306122 59.84693878] ; [3.84693878 9.15306122],0
a8,1,0.241738,1.370432,[ 9 77] ; [ 3 11],[10.32 75.68] ; [ 1.68 12.32],0
p8,1,0.280753,1.163442,[49 41] ; [5 8],[47.18446602 42.81553398] ; [6.81553398 6.18446602],0
b1,1,0.283703,1.149265,[44 46] ; [9 5],[45.86538462 44.13461538] ; [7.13461538 6.86538462],0
a6,1,0.296769,1.088655,[51 39] ; [10  4],[52.78846154 37.21153846] ; [8.21153846 5.78846154],0
n2,1,0.322203,0.979985,[20  7] ; [2 2],[19.16129032  7.83870968] ; [2.83870968 1.16129032],0
d3,1,0.332862,0.937732,[52 38] ; [10  4],[53.65384615 36.34615385] ; [8.34615385 5.65384615],0
n1,1,0.350807,0.870536,[13 13] ; [3 1],[13.86666667 12.13333333] ; [2.13333333 1.86666667],0
s8,1,0.371775,0.797724,[37 53] ; [ 4 10],[35.48076923 54.51923077] ; [5.51923077 8.48076923],0
b5,1,0.371775,0.797724,[53 37] ; [10  4],[54.51923077 35.48076923] ; [8.48076923 5.51923077],0
a5,1,0.41355,0.668571,[54 36] ; [10  4],[55.38461538 34.61538462] ; [8.61538462 5.38461538],0
d5,1,0.482508,0.493189,[66 24] ; [9 5],[64.90384615 25.09615385] ; [10.09615385  3.90384615],0
n5,1,0.547156,0.362437,[63 26] ; [11  3],[63.94174757 25.05825243] ; [10.05825243  3.94174757],0
s2,1,0.565566,0.330159,[46 44] ; [6 8],[45. 45.] ; [7. 7.],0
p6,1,0.578754,0.308253,[42 48] ; [5 8],[41.06796117 48.93203883] ; [5.93203883 7.06796117],0
a2,1,0.62764,0.235274,[ 9 81] ; [ 2 12],[ 9.51923077 80.48076923] ; [ 1.48076923 12.51923077],0
v2,1,0.633196,0.227751,[38 50] ; [7 7],[38.82352941 49.17647059] ; [6.17647059 7.82352941],0
p7,1,0.645738,0.211316,[58 31] ; [10  4],[58.75728155 30.24271845] ; [9.24271845 4.75728155],0
a4,1,0.656263,0.198095,[33 57] ; [6 8],[33.75 56.25] ; [5.25 8.75],0
s4,1,0.661296,0.191953,[15 75] ; [ 3 11],[15.57692308 74.42307692] ; [ 2.42307692 11.57692308],0
v3,1,0.706847,0.141446,[23 66] ; [4 9],[23.55882353 65.44117647] ; [3.44117647 9.55882353],0
n4,1,0.730659,0.118508,[62 28] ; [9 5],[61.44230769 28.55769231] ; [9.55769231 4.44230769],0
a3,1,0.760172,0.093181,[54 36] ; [9 5],[54.51923077 35.48076923] ; [8.48076923 5.51923077],0
d1,1,0.79025,0.070748,[42 48] ; [6 8],[41.53846154 48.46153846] ; [6.46153846 7.53846154],0
n3,1,0.849017,0.036242,[19  8] ; [3 1],[19.16129032  7.83870968] ; [2.83870968 1.16129032],0
p3,1,0.882059,0.022011,[56 34] ; [9 5],[56.25 33.75] ; [8.75 5.25],0
p5,1,0.894364,0.017632,[15 74] ; [ 2 11],[14.83333333 74.16666667] ; [ 2.16666667 10.83333333],0
b4,1,0.911425,0.012375,[50 40] ; [8 6],[50.19230769 39.80769231] ; [7.80769231 6.19230769],0
p1,1,0.947256,0.004376,[ 6 84] ; [ 1 13],[ 6.05769231 83.94230769] ; [ 0.94230769 13.05769231],0
p12,1,0.947256,0.004376,[ 6 84] ; [ 1 13],[ 6.05769231 83.94230769] ; [ 0.94230769 13.05769231],0
s3,1,0.968825,0.001527,[44 45] ; [7 7],[44.06796117 44.93203883] ; [6.93203883 7.06796117],0
