Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.573616,[ 4 23] ; [76 19],[17.70491803  9.29508197] ; [62.29508197 32.70491803],1
p12,1,0.331996,0.941095,[ 2 25] ; [ 3 91],[ 1.11570248 25.88429752] ; [ 3.88429752 90.11570248],0
n5,1,0.376224,0.783005,[15 12] ; [61 33],[16.95867769 10.04132231] ; [59.04132231 34.95867769],0
a2,1,0.407961,0.684735,[ 1 26] ; [ 8 87],[ 1.99180328 25.00819672] ; [ 7.00819672 87.99180328],0
p2,1,0.433873,0.612435,[16 11] ; [64 31],[17.70491803  9.29508197] ; [62.29508197 32.70491803],0
b4,1,0.541965,0.37191,[16 11] ; [50 45],[14.60655738 12.39344262] ; [51.39344262 43.60655738],0
s4,1,0.543278,0.369499,[ 4 23] ; [19 76],[ 5.09016393 21.90983607] ; [17.90983607 77.09016393],0
d3,1,0.552204,0.353384,[ 8 19] ; [34 61],[ 9.29508197 17.70491803] ; [32.70491803 62.29508197],0
s2,1,0.569519,0.323488,[ 9 18] ; [37 57],[10.26446281 16.73553719] ; [35.73553719 58.26446281],0
p8,1,0.632268,0.228997,[ 9 17] ; [37 56],[10.05042017 15.94957983] ; [35.94957983 57.05042017],0
d4,1,0.644472,0.212941,[12 15] ; [47 48],[13.05737705 13.94262295] ; [45.94262295 49.05737705],0
p7,1,0.647576,0.208969,[12 15] ; [45 46],[13.04237288 13.95762712] ; [43.95762712 47.04237288],0
p4,1,0.64848,0.207821,[10 17] ; [39 54],[11.025 15.975] ; [37.975 55.025],0
a4,1,0.651959,0.203439,[ 5 22] ; [21 72],[ 5.85 21.15] ; [20.15 72.85],0
p5,1,0.657643,0.196399,[ 2 24] ; [10 84],[ 2.6 23.4] ; [ 9.4 84.6],0
s1,1,0.678666,0.171631,[ 3 24] ; [ 8 86],[ 2.45454545 24.54545455] ; [ 8.54545455 85.45454545],0
b5,1,0.78093,0.077344,[17 10] ; [57 38],[16.37704918 10.62295082] ; [57.62295082 37.37704918],0
s8,1,0.786744,0.073193,[ 7 20] ; [22 72],[ 6.47107438 20.52892562] ; [22.52892562 71.47107438],0
a5,1,0.828295,0.047041,[12 15] ; [40 55],[11.50819672 15.49180328] ; [40.49180328 54.50819672],0
p1,1,0.831868,0.045074,[ 3 24] ; [12 83],[ 3.31967213 23.68032787] ; [11.68032787 83.31967213],0
a8,1,0.901181,0.015418,[ 3 22] ; [10 80],[ 2.82608696 22.17391304] ; [10.17391304 79.82608696],0
a3,1,0.928392,0.008076,[12 14] ; [42 51],[11.79831933 14.20168067] ; [42.20168067 50.79831933],0
u2,1,0.978655,0.000716,[6 9] ; [21 31],[6.04477612 8.95522388] ; [20.95522388 31.04477612],0
n1,1,0.98576,0.000319,[4 7] ; [11 19],[4.02439024 6.97560976] ; [10.97560976 19.02439024],0
