Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.432213,[43 73] ; [202  66],[74.01041667 41.98958333] ; [170.98958333  97.01041667],1
p10,1,0.005169,7.819465,[77 36] ; [217  50],[87.42631579 25.57368421] ; [206.57368421  60.42631579],0
u3,1,0.005961,7.562034,[14 33] ; [48 40],[21.58518519 25.41481481] ; [40.41481481 47.58518519],0
b5,1,0.014486,5.977938,[58 58] ; [171  99],[68.81865285 47.18134715] ; [160.18134715 109.81865285],0
p2,1,0.020649,5.356191,[81 32] ; [222  48],[89.39686684 23.60313316] ; [213.60313316  56.39686684],0
n4,1,0.023792,5.109704,[92 24] ; [238  32],[99.17098446 16.82901554] ; [230.82901554  39.17098446],0
p11,1,0.029536,4.736096,[80 36] ; [214  56],[88.35233161 27.64766839] ; [205.64766839  64.35233161],0
v2,1,0.033335,4.528485,[46 66] ; [136 120],[55.39130435 56.60869565] ; [126.60869565 129.39130435],0
u2,1,0.034535,4.468044,[16 30] ; [47 40],[21.78947368 24.21052632] ; [41.21052632 45.78947368],0
s3,1,0.036551,4.371227,[38 77] ; [118 147],[47.21052632 67.78947368] ; [108.78947368 156.21052632],0
p7,1,0.038484,4.28351,[56 57] ; [160 102],[65.088 47.912] ; [150.912 111.088],0
s6,1,0.049019,3.874712,[51 61] ; [150 115],[59.71352785 52.28647215] ; [141.28647215 123.71352785],0
n6,1,0.052293,3.766355,[91 24] ; [233  35],[97.2845953 17.7154047] ; [226.7154047  41.2845953],0
p9,1,0.066355,3.370967,[84 29] ; [218  46],[90.5198939 22.4801061] ; [211.4801061  52.5198939],0
p6,1,0.069637,3.291561,[25 87] ; [ 84 182],[32.2962963 79.7037037] ; [ 76.7037037 189.2962963],0
a8,1,0.079293,3.079324,[10 98] ; [ 40 205],[15.29745042 92.70254958] ; [ 34.70254958 210.29745042],0
v3,1,0.081481,3.035117,[31 84] ; [ 94 166],[38.33333333 76.66666667] ; [ 86.66666667 173.33333333],0
a3,1,0.100427,2.698755,[69 47] ; [182  85],[76.02088773 39.97911227] ; [174.97911227  92.02088773],0
v1,1,0.103361,2.652904,[49 66] ; [136 127],[56.28306878 58.71693122] ; [128.71693122 134.28306878],0
a4,1,0.130624,2.285071,[43 71] ; [124 145],[49.7075718 64.2924282] ; [117.2924282 151.7075718],0
s5,1,0.164137,1.935693,[32 80] ; [ 58 207],[26.73740053 85.26259947] ; [ 63.26259947 201.73740053],0
n1,1,0.181538,1.784989,[13 28] ; [24 29],[16.13829787 24.86170213] ; [20.86170213 32.13829787],0
n2,1,0.19007,1.717073,[28 13] ; [44 11],[30.75 10.25] ; [41.25 13.75],0
p12,1,0.314997,1.009606,[  4 111] ; [ 16 252],[  6.00522193 108.99477807] ; [ 13.99477807 254.00522193],0
p5,1,0.334137,0.932796,[ 14 101] ; [ 24 244],[ 11.40992167 103.59007833] ; [ 26.59007833 241.40992167],0
n3,1,0.360336,0.836721,[26 15] ; [39 15],[28.05263158 12.94736842] ; [36.94736842 17.05263158],0
b1,1,0.410004,0.678789,[49 67] ; [102 168],[45.37823834 70.62176166] ; [105.62176166 164.37823834],0
s4,1,0.502186,0.450315,[19 97] ; [ 36 226],[16.87830688 99.12169312] ; [ 38.12169312 223.87830688],0
p1,1,0.550416,0.356573,[  9 107] ; [ 26 243],[ 10.54545455 105.45454545] ; [ 24.45454545 244.54545455],0
s7,1,0.59211,0.287061,[27 83] ; [ 70 187],[29.07356948 80.92643052] ; [ 67.92643052 189.07356948],0
a1,1,0.668892,0.182901,[  6 110] ; [ 17 253],[  6.9119171 109.0880829] ; [ 16.0880829 253.9119171],0
d2,1,0.674569,0.176303,[52 62] ; [116 152],[50.13612565 63.86387435] ; [117.86387435 150.13612565],0
b4,1,0.859922,0.031143,[69 47] ; [158 112],[68.21761658 47.78238342] ; [158.78238342 111.21761658],0
b2,1,0.918123,0.010568,[23 47] ; [49 97],[23.33333333 46.66666667] ; [48.66666667 97.33333333],0
b3,1,0.918123,0.010568,[23 47] ; [49 97],[23.33333333 46.66666667] ; [48.66666667 97.33333333],0
s1,1,0.939012,0.005854,[  4 109] ; [  9 257],[  3.87598945 109.12401055] ; [  9.12401055 256.87598945],0
