Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.363188,[60  2] ; [15 15],[50.54347826 11.45652174] ; [24.45652174  5.54347826],1
p8,1,0.597228,0.279197,[32 29] ; [13 15],[30.84269663 30.15730337] ; [14.15730337 13.84269663],0
n1,1,0.642636,0.215311,[ 7 12] ; [5 6],[ 7.6 11.4] ; [4.4 6.6],0
n3,1,0.663986,0.188718,[15  5] ; [9 2],[15.48387097  4.51612903] ; [8.51612903 2.48387097],0
u2,1,0.680358,0.169724,[11 16] ; [8 9],[11.65909091 15.34090909] ; [7.34090909 9.65909091],0
s5,1,0.682644,0.167165,[15 46] ; [ 6 23],[14.23333333 46.76666667] ; [ 6.76666667 22.23333333],0
s1,1,0.730755,0.118419,[ 3 58] ; [ 2 28],[ 3.35164835 57.64835165] ; [ 1.64835165 28.35164835],0
a1,1,0.739955,0.110166,[ 3 59] ; [ 1 29],[ 2.69565217 59.30434783] ; [ 1.30434783 28.69565217],0
p9,1,0.759766,0.093506,[24 36] ; [11 19],[23.33333333 36.66666667] ; [11.66666667 18.33333333],0
p5,1,0.845526,0.037959,[ 5 57] ; [ 2 27],[ 4.76923077 57.23076923] ; [ 2.23076923 26.76923077],0
b1,1,0.876931,0.023982,[32 30] ; [16 14],[32.34782609 29.65217391] ; [15.65217391 14.34782609],0
p4,1,0.878173,0.023497,[31 31] ; [15 14],[31.34065934 30.65934066] ; [14.65934066 14.34065934],0
