Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.412685,[38 61] ; [56  8],[57.09202454 41.90797546] ; [36.90797546 27.09202454],1
a5,1,0.672263,0.178966,[78 23] ; [52 13],[79.09638554 21.90361446] ; [50.90361446 14.09638554],0
s4,1,0.71285,0.135447,[ 6 95] ; [ 3 62],[ 5.47590361 95.52409639] ; [ 3.52409639 61.47590361],0
a2,1,0.719173,0.129286,[29 72] ; [17 48],[27.98795181 73.01204819] ; [18.01204819 46.98795181],0
u1,1,0.725213,0.123552,[18 83] ; [13 52],[18.86144578 82.13855422] ; [12.13855422 52.86144578],0
a6,1,0.727292,0.121613,[77 24] ; [48 17],[76.05421687 24.94578313] ; [48.94578313 16.05421687],0
b4,1,0.751379,0.100376,[60 41] ; [37 28],[59.01807229 41.98192771] ; [37.98192771 27.01807229],0
u4,1,0.751939,0.099909,[  1 100] ; [ 1 64],[ 1.21686747 99.78313253] ; [ 0.78313253 64.21686747],0
a4,1,0.76397,0.090163,[53 47] ; [36 29],[53.93939394 46.06060606] ; [35.06060606 29.93939394],0
s1,1,0.838395,0.041594,[ 2 98] ; [ 1 63],[ 1.82926829 98.17073171] ; [ 1.17073171 62.82926829],0
p1,1,0.853268,0.034207,[ 7 94] ; [ 5 60],[ 7.30120482 93.69879518] ; [ 4.69879518 60.30120482],0
u2,1,0.913892,0.011692,[13 12] ; [7 6],[13.15789474 11.84210526] ; [6.84210526 6.15789474],0
u3,1,1.0,0.0,[14 12] ; [7 6],[14. 12.] ; [7. 6.],0
