Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,48.381588,[273  68] ; [25 40],[250.29064039  90.70935961] ; [47.70935961 17.29064039],1
p1,1,0.182892,1.77397,[ 40 300] ; [ 4 61],[ 36.9382716 303.0617284] ; [ 7.0617284 57.9382716],0
s1,1,0.185886,1.749929,[ 18 319] ; [ 1 64],[ 15.9278607 321.0721393] ; [ 3.0721393 61.9278607],0
b3,1,0.222297,1.489479,[ 99 140] ; [24 23],[102.78671329 136.21328671] ; [20.21328671 26.78671329],0
b2,1,0.222297,1.489479,[ 99 140] ; [24 23],[102.78671329 136.21328671] ; [20.21328671 26.78671329],0
d2,1,0.22672,1.461322,[195 145] ; [32 33],[190.56790123 149.43209877] ; [36.43209877 28.56790123],0
d4,1,0.228296,1.451448,[291  48] ; [52 13],[287.81435644  51.18564356] ; [55.18564356  9.81435644],0
n3,1,0.248743,1.330351,[51 23] ; [11  2],[52.73563218 21.26436782] ; [9.26436782 3.73563218],0
b5,1,0.251827,1.313141,[205 137] ; [34 31],[200.83046683 141.16953317] ; [38.16953317 26.83046683],0
a1,1,0.292416,1.108467,[ 22 320] ; [ 2 63],[ 20.16707617 321.83292383] ; [ 3.83292383 61.16707617],0
u2,1,0.294766,1.097726,[40 19] ; [8 7],[38.27027027 20.72972973] ; [9.72972973 5.27027027],0
a3,1,0.382503,0.762642,[282  59] ; [50 14],[279.53580247  61.46419753] ; [52.46419753 11.53580247],0
p8,1,0.387716,0.746094,[189 145] ; [33 32],[185.83458647 148.16541353] ; [36.16541353 28.83458647],0
b4,1,0.404259,0.69562,[198 144] ; [34 31],[194.94840295 147.05159705] ; [37.05159705 27.94840295],0
v2,1,0.405936,0.69067,[203 129] ; [35 28],[200.04050633 131.95949367] ; [37.95949367 25.04050633],0
a8,1,0.439327,0.598039,[ 49 261] ; [11 44],[ 50.95890411 259.04109589] ; [ 9.04109589 45.95890411],0
n4,1,0.449861,0.571002,[285  55] ; [52 13],[282.91358025  57.08641975] ; [54.08641975 10.91358025],0
d3,1,0.507207,0.439824,[249  91] ; [45 20],[246.81481481  93.18518519] ; [47.18518519 17.81481481],0
p2,1,0.514829,0.424241,[289  52] ; [53 12],[287.24630542  53.75369458] ; [54.75369458 10.24630542],0
p10,1,0.563275,0.334066,[291  48] ; [54 11],[289.49257426  49.50742574] ; [55.50742574  9.49257426],0
v3,1,0.590077,0.290224,[153 177] ; [26 35],[151.0741688 178.9258312] ; [27.9258312 33.0741688],0
a4,1,0.622212,0.242771,[174 167] ; [31 34],[172.17980296 168.82019704] ; [32.82019704 32.17980296],0
p11,1,0.636098,0.223881,[270  72] ; [53 12],[271.41523342  70.58476658] ; [51.58476658 13.41523342],0
u3,1,0.802264,0.062709,[42 18] ; [10  5],[41.6 18.4] ; [10.4  4.6],0
p6,1,0.817262,0.053392,[158 179] ; [29 35],[157.15461347 179.84538653] ; [29.84538653 34.15461347],0
p7,1,0.853537,0.03408,[230  99] ; [44 20],[229.37913486  99.62086514] ; [44.62086514 19.37913486],0
a6,1,0.872186,0.025883,[226 113] ; [44 21],[226.55940594 112.44059406] ; [43.44059406 21.55940594],0
p3,1,0.889754,0.019214,[195 146] ; [36 28],[194.4962963 146.5037037] ; [36.5037037 27.4962963],0
n2,1,0.921513,0.009708,[59 15] ; [11  3],[58.86363636 15.13636364] ; [11.13636364  2.86363636],0
a7,1,0.998834,2e-06,[242 100] ; [46 19],[242.004914  99.995086] ; [45.995086 19.004914],0
