Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.048337,[32 11] ; [29 57],[20.33333333 22.66666667] ; [40.66666667 45.33333333],1
p5,1,0.386767,0.749083,[ 6 38] ; [ 8 83],[ 4.56296296 39.43703704] ; [ 9.43703704 81.56296296],0
p4,1,0.421953,0.64487,[25 19] ; [45 46],[22.81481481 21.18518519] ; [47.18518519 43.81481481],0
p8,1,0.422859,0.642356,[25 19] ; [44 45],[22.82706767 21.17293233] ; [46.17293233 42.82706767],0
d2,1,0.432341,0.616526,[ 8 36] ; [22 69],[ 9.77777778 34.22222222] ; [20.22222222 70.77777778],0
a1,1,0.450838,0.568544,[ 2 42] ; [ 2 89],[ 1.3037037 42.6962963] ; [ 2.6962963 88.3037037],0
d5,1,0.458061,0.550629,[19 25] ; [45 45],[21.01492537 22.98507463] ; [42.98507463 47.01492537],0
u1,1,0.540416,0.374769,[ 1 43] ; [ 4 87],[ 1.62962963 42.37037037] ; [ 3.37037037 87.62962963],0
u2,1,0.560624,0.338624,[8 8] ; [20 28],[7. 9.] ; [21. 27.],0
a4,1,0.622619,0.242203,[10 34] ; [24 66],[11.1641791 32.8358209] ; [22.8358209 67.1641791],0
s3,1,0.668713,0.183111,[22 21] ; [42 47],[20.84848485 22.15151515] ; [43.15151515 45.84848485],0
b4,1,0.669308,0.182413,[23 21] ; [44 47],[21.83703704 22.16296296] ; [45.16296296 45.83703704],0
s6,1,0.708711,0.139568,[25 17] ; [56 33],[25.96946565 16.03053435] ; [55.03053435 33.96946565],0
s1,1,0.737551,0.112291,[ 2 42] ; [ 3 86],[ 1.65413534 42.34586466] ; [ 3.34586466 85.65413534],0
n3,1,0.742715,0.107755,[4 1] ; [24  4],[4.24242424 0.75757576] ; [23.75757576  4.24242424],0
u3,1,0.772397,0.08366,[8 8] ; [22 26],[7.5 8.5] ; [22.5 25.5],0
p7,1,0.783872,0.075228,[27 17] ; [53 37],[26.26865672 17.73134328] ; [53.73134328 36.26865672],0
a2,1,0.792383,0.069284,[ 5 39] ; [ 9 82],[ 4.56296296 39.43703704] ; [ 9.43703704 81.56296296],0
v4,1,0.794824,0.067627,[40  4] ; [83  7],[40.3880597  3.6119403] ; [82.6119403  7.3880597],0
p11,1,0.806398,0.060062,[34 10] ; [72 19],[34.54814815  9.45185185] ; [71.45185185 19.54814815],0
n1,1,0.854403,0.033673,[2 3] ; [10 18],[1.81818182 3.18181818] ; [10.18181818 17.81818182],0
n6,1,0.94417,0.004904,[36  8] ; [74 17],[35.85185185  8.14814815] ; [74.14814815 16.85185185],0
d1,1,0.968412,0.001568,[ 2 42] ; [ 4 87],[ 1.95555556 42.04444444] ; [ 4.04444444 86.95555556],0
s2,1,0.977526,0.000794,[17 27] ; [35 55],[17.07462687 26.92537313] ; [34.92537313 55.07462687],0
