Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000326,12.916197,[6 4] ; [ 1 22],[2.12121212 7.87878788] ; [ 4.87878788 18.12121212],1
p12,1,0.531725,0.391094,[1 9] ; [ 1 22],[0.60606061 9.39393939] ; [ 1.39393939 21.60606061],0
d3,1,0.561496,0.33712,[5 5] ; [ 9 14],[4.24242424 5.75757576] ; [ 9.75757576 13.24242424],0
a8,1,0.59298,0.285714,[1 8] ; [ 4 17],[1.5 7.5] ; [ 3.5 17.5],0
d1,1,0.610823,0.258978,[3 7] ; [ 5 18],[2.42424242 7.57575758] ; [ 5.57575758 17.42424242],0
b1,1,0.616311,0.251087,[7 3] ; [14  9],[6.36363636 3.63636364] ; [14.63636364  8.36363636],0
p3,1,0.659658,0.193939,[3 7] ; [ 5 17],[2.5 7.5] ; [ 5.5 16.5],0
a4,1,0.707677,0.140609,[2 8] ; [ 6 17],[2.42424242 7.57575758] ; [ 5.57575758 17.42424242],0
p6,1,0.739332,0.110714,[1 9] ; [ 3 18],[1.29032258 8.70967742] ; [ 2.70967742 18.29032258],0
n3,1,0.771084,0.084656,[2 2] ; [7 5],[2.25 1.75] ; [6.75 5.25],0
a5,1,0.774622,0.081988,[4 6] ; [ 8 15],[3.63636364 6.36363636] ; [ 8.36363636 14.63636364],0
a7,1,0.852603,0.034521,[4 6] ; [10 13],[4.24242424 5.75757576] ; [ 9.75757576 13.24242424],0
s1,1,0.904656,0.014348,[1 9] ; [ 2 21],[0.90909091 9.09090909] ; [ 2.09090909 20.90909091],0
r4,1,0.904656,0.014348,[1 9] ; [ 2 21],[0.90909091 9.09090909] ; [ 2.09090909 20.90909091],0
p1,1,0.904656,0.014348,[1 9] ; [ 2 21],[0.90909091 9.09090909] ; [ 2.09090909 20.90909091],0
a2,1,0.904656,0.014348,[1 9] ; [ 2 21],[0.90909091 9.09090909] ; [ 2.09090909 20.90909091],0
n5,1,0.908575,0.013187,[5 5] ; [11 12],[4.84848485 5.15151515] ; [11.15151515 11.84848485],0
a6,1,0.908575,0.013187,[5 5] ; [11 12],[4.84848485 5.15151515] ; [11.15151515 11.84848485],0
r3,1,0.908575,0.013187,[5 5] ; [11 12],[4.84848485 5.15151515] ; [11.15151515 11.84848485],0
r1,1,0.910578,0.012613,[2 8] ; [ 5 18],[2.12121212 7.87878788] ; [ 4.87878788 18.12121212],0
