Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.215191,[20 62] ; [130  41],[48.61660079 33.38339921] ; [101.38339921  69.61660079],1
b3,1,0.159794,1.976176,[24 28] ; [33 63],[20.02702703 31.97297297] ; [36.97297297 59.02702703],0
b2,1,0.159794,1.976176,[24 28] ; [33 63],[20.02702703 31.97297297] ; [36.97297297 59.02702703],0
p6,1,0.163407,1.942407,[14 64] ; [ 44 125],[18.31578947 59.68421053] ; [ 39.68421053 129.31578947],0
a8,1,0.169976,1.883152,[ 5 72] ; [ 19 135],[ 8. 69.] ; [ 16. 138.],0
a3,1,0.183185,1.771593,[50 32] ; [118  52],[54.66666667 27.33333333] ; [113.33333333  56.66666667],0
p4,1,0.183624,1.768047,[28 52] ; [75 96],[32.82868526 47.17131474] ; [ 70.17131474 100.82868526],0
p7,1,0.237763,1.39381,[35 46] ; [87 83],[39.37051793 41.62948207] ; [82.62948207 87.37051793],0
p11,1,0.263402,1.25079,[55 27] ; [127  45],[58.75590551 23.24409449] ; [123.24409449  48.75590551],0
s1,1,0.280083,1.166687,[ 4 78] ; [  4 167],[ 2.59288538 79.40711462] ; [  5.40711462 165.59288538],0
n3,1,0.318685,0.994334,[20 15] ; [26 12],[22.05479452 12.94520548] ; [23.94520548 14.05479452],0
v3,1,0.339264,0.913211,[22 57] ; [ 57 111],[25.26720648 53.73279352] ; [ 53.73279352 114.26720648],0
s2,1,0.355435,0.853958,[ 4 77] ; [ 14 158],[ 5.76284585 75.23715415] ; [ 12.23715415 159.76284585],0
n1,1,0.362837,0.828051,[13 23] ; [10 28],[11.18918919 24.81081081] ; [11.81081081 26.18918919],0
n2,1,0.450019,0.570605,[23 13] ; [21 17],[21.40540541 14.59459459] ; [22.59459459 15.40540541],0
v2,1,0.461384,0.542535,[36 43] ; [84 82],[38.69387755 40.30612245] ; [81.30612245 84.69387755],0
p1,1,0.496736,0.461903,[ 6 76] ; [ 17 154],[ 7.45454545 74.54545455] ; [ 15.54545455 155.45454545],0
u2,1,0.497094,0.461135,[12 19] ; [25 29],[13.49411765 17.50588235] ; [23.50588235 30.49411765],0
p5,1,0.517334,0.419206,[ 6 76] ; [  9 162],[ 4.86166008 77.13833992] ; [ 10.13833992 160.86166008],0
a1,1,0.594391,0.28354,[ 4 78] ; [  6 166],[ 3.22834646 78.77165354] ; [  6.77165354 165.22834646],0
s4,1,0.671456,0.179904,[ 5 77] ; [ 13 159],[ 5.81102362 76.18897638] ; [ 12.18897638 159.81102362],0
p12,1,0.708841,0.139437,[ 2 79] ; [  3 167],[ 1.61354582 79.38645418] ; [  3.38645418 166.61354582],0
s8,1,0.719266,0.129197,[11 71] ; [ 26 146],[11.94488189 70.05511811] ; [ 25.05511811 146.94488189],0
v1,1,0.801129,0.063447,[32 49] ; [ 70 100],[32.91633466 48.08366534] ; [ 69.08366534 100.91633466],0
d2,1,0.801651,0.063107,[34 46] ; [76 96],[34.92063492 45.07936508] ; [75.07936508 96.92063492],0
n6,1,0.809521,0.058102,[59 22] ; [127  44],[59.78571429 21.21428571] ; [126.21428571  44.78571429],0
s5,1,0.863096,0.029734,[ 9 71] ; [ 18 153],[ 8.60557769 71.39442231] ; [ 18.39442231 152.60557769],0
s7,1,0.949955,0.003939,[14 63] ; [ 30 132],[14.17573222 62.82426778] ; [ 29.82426778 132.17573222],0
n4,1,0.973124,0.001135,[55 27] ; [115  57],[54.88188976 27.11811024] ; [115.11811024  56.88188976],0
