Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.799763,[19 25] ; [80 12],[32.02941176 11.97058824] ; [66.97058824 25.02941176],1
u4,1,0.400873,0.705706,[ 1 43] ; [ 5 87],[ 1.94117647 42.05882353] ; [ 4.05882353 87.94117647],0
d1,1,0.40755,0.685935,[29 15] ; [67 25],[31.05882353 12.94117647] ; [64.94117647 27.05882353],0
a4,1,0.411023,0.675841,[22 21] ; [54 38],[24.20740741 18.79259259] ; [51.79259259 40.20740741],0
a5,1,0.416996,0.658766,[34 10] ; [65 27],[32.02941176 11.97058824] ; [66.97058824 25.02941176],0
b1,1,0.46345,0.537549,[24 20] ; [44 48],[22. 22.] ; [46. 46.],0
a7,1,0.489248,0.478179,[27 17] ; [62 30],[28.79411765 15.20588235] ; [60.20588235 31.79411765],0
n5,1,0.566686,0.32826,[25 19] ; [57 35],[26.52941176 17.47058824] ; [55.47058824 36.52941176],0
p3,1,0.582473,0.302253,[12 31] ; [30 62],[13.37777778 29.62222222] ; [28.62222222 63.37777778],0
d2,1,0.619739,0.246235,[27 15] ; [55 37],[25.70149254 16.29850746] ; [56.29850746 35.70149254],0
a8,1,0.641484,0.216807,[ 4 39] ; [ 6 80],[ 3.33333333 39.66666667] ; [ 6.66666667 79.33333333],0
b5,1,0.756091,0.096483,[28 16] ; [56 36],[27.17647059 16.82352941] ; [56.82352941 35.17647059],0
d3,1,0.759547,0.093682,[28 16] ; [61 31],[28.79411765 15.20588235] ; [60.20588235 31.79411765],0
n2,1,0.773322,0.082963,[12  8] ; [23 13],[12.5  7.5] ; [22.5 13.5],0
p8,1,0.903189,0.014795,[ 9 35] ; [18 74],[ 8.73529412 35.26470588] ; [18.26470588 73.73529412],0
a6,1,0.946931,0.00443,[27 17] ; [57 35],[27.17647059 16.82352941] ; [56.82352941 35.17647059],0
s4,1,0.950879,0.003795,[ 9 35] ; [18 72],[ 8.86567164 35.13432836] ; [18.13432836 71.86567164],0
s1,1,0.96086,0.002408,[ 3 41] ; [ 6 85],[ 2.93333333 41.06666667] ; [ 6.06666667 84.93333333],0
p6,1,0.991515,0.000113,[ 8 35] ; [17 74],[ 8.02238806 34.97761194] ; [16.97761194 74.02238806],0
p7,1,1.0,0.0,[14 30] ; [28 60],[14. 30.] ; [28. 60.],0
