Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,68.757633,[36 69] ; [224  60],[70.17994859 34.82005141] ; [189.82005141  94.17994859],1
b2,1,0.279089,1.171521,[29 40] ; [ 62 117],[25.31854839 43.68145161] ; [ 65.68145161 113.31854839],0
u2,1,0.303595,1.058335,[17 14] ; [44 23],[19.29591837 11.70408163] ; [41.70408163 25.29591837],0
p12,1,0.318841,0.993697,[ 8 96] ; [ 32 255],[10.63938619 93.36061381] ; [ 29.36061381 257.63938619],0
p11,1,0.377149,0.779975,[83 22] ; [238  49],[85.98214286 19.01785714] ; [235.01785714  51.98214286],0
d4,1,0.422548,0.643219,[86 18] ; [245  40],[88.49357326 15.50642674] ; [242.50642674  42.49357326],0
p4,1,0.444301,0.585149,[73 32] ; [210  76],[75.99744246 29.00255754] ; [207.00255754  78.99744246],0
u4,1,0.466852,0.529416,[  4 101] ; [  7 280],[  2.94642857 102.05357143] ; [  8.05357143 278.94642857],0
v1,1,0.493445,0.469006,[58 46] ; [167 113],[60.9375 43.0625] ; [164.0625 115.9375],0
n6,1,0.495782,0.463954,[88 16] ; [247  36],[90.02583979 13.97416021] ; [244.97416021  38.02583979],0
d5,1,0.502421,0.449818,[85 19] ; [241  44],[87.15681234 16.84318766] ; [238.84318766  46.15681234],0
n4,1,0.606356,0.265516,[85 19] ; [227  59],[83.2 20.8] ; [228.8  57.2],0
n5,1,0.648365,0.207968,[85 19] ; [227  58],[83.41388175 20.58611825] ; [228.58611825  56.41388175],0
a4,1,0.690408,0.158644,[46 58] ; [133 153],[47.73333333 56.26666667] ; [131.26666667 154.73333333],0
s3,1,0.691103,0.157894,[76 29] ; [199  84],[74.42010309 30.57989691] ; [200.57989691  82.42010309],0
p3,1,0.716428,0.131941,[66 39] ; [174 112],[64.45012788 40.54987212] ; [175.54987212 110.45012788],0
a1,1,0.729481,0.119589,[ 8 97] ; [ 19 268],[ 7.23214286 97.76785714] ; [ 19.76785714 267.23214286],0
p5,1,0.737043,0.112743,[18 87] ; [ 45 241],[16.91815857 88.08184143] ; [ 46.08184143 239.91815857],0
s1,1,0.742678,0.107787,[  4 100] ; [  9 275],[  3.48453608 100.51546392] ; [  9.51546392 274.48453608],0
d2,1,0.805569,0.060588,[49 56] ; [137 148],[50.07692308 54.92307692] ; [135.92307692 149.07692308],0
s2,1,0.812867,0.056041,[70 35] ; [187  99],[69.01534527 35.98465473] ; [187.98465473  98.01534527],0
p1,1,0.858299,0.031876,[ 9 96] ; [ 26 258],[ 9.44730077 95.55269923] ; [ 25.55269923 258.44730077],0
p8,1,0.924651,0.008945,[71 33] ; [196  89],[71.38303342 32.61696658] ; [195.61696658  89.38303342],0
n2,1,0.933474,0.006968,[19  5] ; [40 10],[19.13513514  4.86486486] ; [39.86486486 10.13513514],0
