Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,60.331532,[98  9] ; [49 67],[70.53363229 36.46636771] ; [76.46636771 39.53363229],1
s2,1,0.123479,2.372631,[54 52] ; [48 70],[48.26785714 57.73214286] ; [53.73214286 64.26785714],0
p7,1,0.134127,2.244081,[51 52] ; [68 46],[56.48387097 46.51612903] ; [62.51612903 51.48387097],0
a1,1,0.193328,1.692073,[  2 105] ; [  6 112],[  3.80444444 103.19555556] ; [  4.19555556 113.80444444],0
s3,1,0.20153,1.631252,[58 48] ; [54 63],[53.23766816 52.76233184] ; [58.76233184 58.23766816],0
p3,1,0.229284,1.445296,[41 64] ; [37 81],[36.7264574 68.2735426] ; [41.2735426 76.7264574],0
p4,1,0.232725,1.42413,[51 55] ; [47 70],[46.58295964 59.41704036] ; [51.41704036 65.58295964],0
s8,1,0.240268,1.379021,[38 69] ; [33 84],[33.91517857 73.08482143] ; [37.08482143 79.91517857],0
p2,1,0.246137,1.345099,[80 25] ; [81 36],[76.14864865 28.85135135] ; [84.85135135 32.14864865],0
v1,1,0.253619,1.303257,[46 57] ; [43 73],[41.85844749 61.14155251] ; [47.14155251 68.85844749],0
b4,1,0.308418,1.037438,[67 40] ; [66 52],[63.24888889 43.75111111] ; [69.75111111 48.24888889],0
b1,1,0.308724,1.036127,[33 74] ; [44 74],[36.61777778 70.38222222] ; [40.38222222 77.61777778],0
n1,1,0.313908,1.014161,[13 30] ; [ 8 31],[11.01219512 31.98780488] ; [ 9.98780488 29.01219512],0
p11,1,0.345201,0.891019,[68 39] ; [82 36],[71.33333333 35.66666667] ; [78.66666667 39.33333333],0
s7,1,0.4389,0.599157,[33 66] ; [33 83],[30.39069767 68.60930233] ; [35.60930233 80.39069767],0
p10,1,0.446039,0.580698,[74 30] ; [77 39],[71.38181818 32.61818182] ; [79.61818182 36.38181818],0
v3,1,0.474419,0.511665,[27 72] ; [26 87],[24.75 74.25] ; [28.25 84.75],0
n6,1,0.595908,0.281213,[68 38] ; [79 38],[69.87443946 36.12556054] ; [77.12556054 39.87443946],0
p1,1,0.625959,0.237581,[ 7 98] ; [  6 111],[ 6.14864865 98.85135135] ; [  6.85135135 110.14864865],0
p8,1,0.626104,0.237382,[47 58] ; [49 69],[45.20179372 59.79820628] ; [50.79820628 67.20179372],0
p5,1,0.636233,0.223703,[  4 101] ; [  6 111],[  4.72972973 100.27027027] ; [  5.27027027 111.72972973],0
s4,1,0.679906,0.170231,[27 80] ; [27 91],[25.68 81.32] ; [28.32 89.68],0
v4,1,0.739629,0.110453,[99  7] ; [107   9],[98.36036036  7.63963964] ; [107.63963964   8.36036036],0
s1,1,0.800362,0.063948,[  3 104] ; [  4 114],[  3.32888889 103.67111111] ; [  3.67111111 114.32888889],0
p12,1,0.819871,0.051852,[  3 102] ; [  4 114],[  3.29596413 101.70403587] ; [  3.70403587 114.29596413],0
p9,1,0.882077,0.022004,[78 26] ; [88 28],[78.47272727 25.52727273] ; [87.52727273 28.47272727],0
u4,1,0.944566,0.004835,[  1 106] ; [  1 117],[  0.95111111 106.04888889] ; [  1.04888889 116.95111111],0
r4,1,0.949807,0.003963,[91 16] ; [100  18],[90.83111111 16.16888889] ; [100.16888889  17.83111111],0
p6,1,0.986257,0.000297,[25 79] ; [28 88],[25.05454545 78.94545455] ; [27.94545455 88.05454545],0
