Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,32.206651,[13 25] ; [35  1],[24.64864865 13.35135135] ; [23.35135135 12.64864865],1
r1,1,0.29508,1.096296,[25 12] ; [29  8],[27. 10.] ; [27. 10.],0
p3,1,0.320138,0.988382,[11 27] ; [14 21],[13.01369863 24.98630137] ; [11.98630137 23.01369863],0
a7,1,0.343596,0.89697,[20 17] ; [24 13],[22. 15.] ; [22. 15.],0
v2,1,0.376809,0.781086,[19 18] ; [21 13],[20.84507042 16.15492958] ; [19.15492958 14.84507042],0
b2,1,0.400416,0.707076,[ 8 15] ; [13 15],[ 9.47058824 13.52941176] ; [11.52941176 16.47058824],0
b3,1,0.400416,0.707076,[ 8 15] ; [13 15],[ 9.47058824 13.52941176] ; [11.52941176 16.47058824],0
p5,1,0.404475,0.694981,[ 3 34] ; [ 5 30],[ 4.11111111 32.88888889] ; [ 3.88888889 31.11111111],0
v4,1,0.454016,0.560606,[32  5] ; [34  3],[33.  4.] ; [33.  4.],0
n5,1,0.460914,0.543673,[23 14] ; [26 11],[24.5 12.5] ; [24.5 12.5],0
n1,1,0.462325,0.54026,[5 6] ; [9 6],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
s1,1,0.478719,0.50178,[ 5 32] ; [ 3 33],[ 4.05479452 32.94520548] ; [ 3.94520548 32.05479452],0
p1,1,0.478762,0.501681,[ 5 33] ; [ 3 34],[ 4.05333333 33.94666667] ; [ 3.94666667 33.05333333],0
r3,1,0.496458,0.4625,[31  6] ; [33  4],[32.  5.] ; [32.  5.],0
b1,1,0.544116,0.367964,[17 21] ; [14 23],[15.70666667 22.29333333] ; [15.29333333 21.70666667],0
v3,1,0.580294,0.30576,[17 20] ; [13 20],[15.85714286 21.14285714] ; [14.14285714 18.85714286],0
n4,1,0.626251,0.237179,[23 14] ; [25 12],[24. 13.] ; [24. 13.],0
n6,1,0.65055,0.205208,[26 11] ; [27  9],[26.8630137 10.1369863] ; [26.1369863  9.8630137],0
p11,1,0.688284,0.16095,[24 14] ; [25 12],[24.82666667 13.17333333] ; [24.17333333 12.82666667],0
r2,1,0.691206,0.157783,[33  4] ; [34  3],[33.5  3.5] ; [33.5  3.5],0
s4,1,0.703848,0.1445,[ 9 29] ; [ 7 28],[ 8.32876712 29.67123288] ; [ 7.67123288 27.32876712],0
p9,1,0.720664,0.127858,[26 12] ; [26 10],[26.7027027 11.2972973] ; [25.2972973 10.7027027],0
p8,1,0.741997,0.108379,[10 28] ; [11 26],[10.64 27.36] ; [10.36 26.64],0
p10,1,0.765621,0.088868,[23 15] ; [23 13],[23.62162162 14.37837838] ; [22.37837838 13.62162162],0
r4,1,0.817345,0.053343,[30  8] ; [30  7],[30.4  7.6] ; [29.6  7.4],0
p7,1,0.966808,0.001732,[15 21] ; [14 20],[14.91428571 21.08571429] ; [14.08571429 19.91428571],0
a1,1,0.972835,0.00116,[ 3 35] ; [ 3 34],[ 3.04 34.96] ; [ 2.96 34.04],0
