Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.689128,[ 1 22] ; [31 11],[11.32307692 11.67692308] ; [20.67692308 21.32307692],1
p8,1,0.336662,0.923103,[ 3 19] ; [10 32],[ 4.46875 17.53125] ; [ 8.53125 33.46875],0
b1,1,0.400601,0.706522,[14  9] ; [21 21],[12.38461538 10.61538462] ; [22.61538462 19.38461538],0
d2,1,0.408866,0.682095,[12 11] ; [17 24],[10.421875 12.578125] ; [18.578125 22.421875],0
a8,1,0.511848,0.430288,[ 2 21] ; [ 6 36],[ 2.83076923 20.16923077] ; [ 5.16923077 36.83076923],0
v1,1,0.545004,0.366345,[ 6 17] ; [14 28],[ 7.07692308 15.92307692] ; [12.92307692 29.07692308],0
a7,1,0.614703,0.253383,[13 10] ; [21 21],[12.03076923 10.96923077] ; [21.96923077 20.03076923],0
a3,1,0.619133,0.247088,[15  7] ; [26 16],[14.09375  7.90625] ; [26.90625 15.09375],0
a5,1,0.67186,0.179434,[13 10] ; [26 16],[13.8  9.2] ; [25.2 16.8],0
s4,1,0.68983,0.15927,[ 2 21] ; [ 5 37],[ 2.47692308 20.52307692] ; [ 4.52307692 37.47692308],0
b4,1,0.725417,0.123361,[12 11] ; [20 22],[11.32307692 11.67692308] ; [20.67692308 21.32307692],0
d1,1,0.770639,0.084995,[ 9 14] ; [18 24],[ 9.55384615 13.44615385] ; [17.44615385 24.55384615],0
p3,1,0.834776,0.043505,[ 4 19] ; [ 8 33],[ 4.3125 18.6875] ; [ 7.6875 33.3125],0
d5,1,0.840077,0.040721,[14  9] ; [26 15],[14.375  8.625] ; [25.625 15.375],0
v3,1,0.878159,0.023502,[ 6 17] ; [ 9 28],[ 5.75 17.25] ; [ 9.25 27.75],0
s1,1,0.921562,0.009696,[ 3 20] ; [ 5 36],[ 2.875 20.125] ; [ 5.125 35.875],0
d3,1,0.941563,0.005374,[11 12] ; [20 21],[11.140625 11.859375] ; [19.859375 21.140625],0
