Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000802,11.23573,[36  6] ; [20 19],[29.03703704 12.96296296] ; [26.96296296 12.03703704],1
a8,1,0.215011,1.537363,[ 4 37] ; [ 1 35],[ 2.66233766 38.33766234] ; [ 2.33766234 33.66233766],0
n5,1,0.217611,1.520053,[25 15] ; [19 20],[22.27848101 17.72151899] ; [21.72151899 17.27848101],0
p3,1,0.257186,1.283844,[15 25] ; [10 29],[12.65822785 27.34177215] ; [12.34177215 26.65822785],0
s6,1,0.263403,1.250782,[23 18] ; [17 22],[20.5 20.5] ; [19.5 19.5],0
p2,1,0.273302,1.2001,[26 14] ; [29  9],[28.20512821 11.79487179] ; [26.79487179 11.20512821],0
u3,1,0.279044,1.171739,[4 5] ; [ 6 18],[2.72727273 6.27272727] ; [ 7.27272727 16.72727273],0
p6,1,0.330978,0.945067,[12 27] ; [ 8 30],[10.12987013 28.87012987] ; [ 9.87012987 28.12987013],0
v1,1,0.347884,0.881159,[17 21] ; [13 25],[15. 23.] ; [15. 23.],0
v3,1,0.405955,0.690615,[11 31] ; [ 7 31],[ 9.45 32.55] ; [ 8.55 29.45],0
p7,1,0.446541,0.579418,[17 24] ; [19 19],[18.6835443 22.3164557] ; [17.3164557 20.6835443],0
b2,1,0.466608,0.529996,[ 8 18] ; [ 4 15],[ 6.93333333 19.06666667] ; [ 5.06666667 13.93333333],0
b3,1,0.466608,0.529996,[ 8 18] ; [ 4 15],[ 6.93333333 19.06666667] ; [ 5.06666667 13.93333333],0
p11,1,0.480396,0.497964,[30 12] ; [25 14],[28.51851852 13.48148148] ; [26.48148148 12.51851852],0
s3,1,0.496339,0.462755,[17 22] ; [20 19],[18.5 20.5] ; [18.5 20.5],0
n3,1,0.507903,0.438386,[11  5] ; [11  8],[10.05714286  5.94285714] ; [11.94285714  7.05714286],0
p10,1,0.515021,0.423852,[26 13] ; [22 15],[24.63157895 14.36842105] ; [23.36842105 13.63157895],0
n2,1,0.559339,0.34085,[11  6] ; [14  5],[11.80555556  5.19444444] ; [13.19444444  5.80555556],0
n6,1,0.577037,0.311049,[28 12] ; [25 14],[26.83544304 13.16455696] ; [26.16455696 12.83544304],0
s1,1,0.583991,0.299826,[ 2 40] ; [ 3 36],[ 2.59259259 39.40740741] ; [ 2.40740741 36.59259259],0
p8,1,0.623552,0.240906,[14 27] ; [15 23],[15.05063291 25.94936709] ; [13.94936709 24.05063291],0
s2,1,0.631888,0.229509,[19 22] ; [16 23],[17.9375 23.0625] ; [17.0625 21.9375],0
a7,1,0.702162,0.146232,[23 19] ; [23 16],[23.85185185 18.14814815] ; [22.14814815 16.85185185],0
r2,1,0.713358,0.134946,[21 17] ; [22 15],[21.78666667 16.21333333] ; [21.21333333 15.78666667],0
b1,1,0.716045,0.132314,[20 22] ; [17 22],[19.18518519 22.81481481] ; [17.81481481 21.18518519],0
p5,1,0.728709,0.120301,[ 3 39] ; [ 2 36],[ 2.625 39.375] ; [ 2.375 35.625],0
s5,1,0.740513,0.109676,[ 9 32] ; [ 7 30],[ 8.41025641 32.58974359] ; [ 7.58974359 29.41025641],0
n1,1,0.835975,0.042867,[ 5 12] ; [ 5 14],[ 4.72222222 12.27777778] ; [ 5.27777778 13.72222222],0
d3,1,0.84865,0.03642,[23 19] ; [20 18],[22.575 19.425] ; [20.425 17.575],0
u2,1,0.852603,0.034521,[4 6] ; [10 13],[4.24242424 5.75757576] ; [ 9.75757576 13.24242424],0
b5,1,0.86746,0.027851,[24 18] ; [23 16],[24.37037037 17.62962963] ; [22.62962963 16.37037037],0
r1,1,0.890261,0.019037,[10 31] ; [ 9 30],[ 9.7375 31.2625] ; [ 9.2625 29.7375],0
