Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,63.159146,[61 81] ; [304  81],[98.34914611 43.65085389] ; [266.65085389 118.34914611],1
n3,1,0.340512,0.908504,[26 13] ; [60 20],[28.18487395 10.81512605] ; [57.81512605 22.18487395],0
s5,1,0.395431,0.722175,[66 70] ; [167 210],[61.76998051 74.23001949] ; [171.23001949 205.76998051],0
a8,1,0.428445,0.627034,[ 17 118] ; [ 54 296],[ 19.7628866 115.2371134] ; [ 51.2371134 298.7628866],0
s4,1,0.441259,0.593006,[ 33 109] ; [ 77 305],[ 29.80916031 112.19083969] ; [ 80.19083969 301.80916031],0
b4,1,0.473965,0.512718,[80 62] ; [232 156],[83.59245283 58.40754717] ; [228.40754717 159.59245283],0
p8,1,0.539059,0.377287,[74 66] ; [214 169],[77.09369025 62.90630975] ; [210.90630975 172.09369025],0
v3,1,0.550314,0.356755,[58 79] ; [147 226],[55.06862745 81.93137255] ; [149.93137255 223.06862745],0
p11,1,0.574783,0.314745,[119  23] ; [317  71],[116.81509434  25.18490566] ; [319.18490566  68.81509434],0
s2,1,0.581824,0.303295,[91 50] ; [259 127],[93.64326376 47.35673624] ; [256.35673624 129.64326376],0
p3,1,0.613226,0.255503,[80 61] ; [210 177],[77.44318182 63.55681818] ; [212.55681818 174.44318182],0
a3,1,0.636826,0.222917,[107  35] ; [283 103],[104.88636364  37.11363636] ; [285.11363636 100.88636364],0
p12,1,0.640958,0.217492,[ 15 126] ; [ 47 341],[ 16.52551985 124.47448015] ; [ 45.47448015 342.52551985],0
v1,1,0.71867,0.129771,[80 58] ; [224 151],[81.77777778 56.22222222] ; [222.22222222 152.77777778],0
s3,1,0.748696,0.10263,[98 43] ; [271 111],[99.48183556 41.51816444] ; [269.51816444 112.48183556],0
p6,1,0.758105,0.094846,[60 78] ; [162 224],[58.46564885 79.53435115] ; [163.53435115 222.46564885],0
n2,1,0.760188,0.093168,[30 10] ; [62 18],[30.66666667  9.33333333] ; [61.33333333 18.66666667],0
u4,1,0.804243,0.061435,[  5 137] ; [ 12 376],[  4.55471698 137.44528302] ; [ 12.44528302 375.55471698],0
p5,1,0.88776,0.01992,[ 21 119] ; [ 56 330],[ 20.49429658 119.50570342] ; [ 56.50570342 329.49429658],0
p1,1,0.957044,0.002901,[ 13 128] ; [ 35 351],[ 12.84250474 128.15749526] ; [ 35.15749526 350.84250474],0
d2,1,0.957898,0.002787,[71 71] ; [192 194],[70.73106061 71.26893939] ; [192.26893939 193.73106061],0
a4,1,0.963179,0.002131,[67 75] ; [183 203],[67.23484848 74.76515152] ; [182.76515152 203.23484848],0
