Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.067637,[68 10] ; [ 9 32],[50.47058824 27.52941176] ; [26.52941176 14.47058824],1
s2,1,0.167159,1.908239,[22 55] ; [ 7 34],[18.92372881 58.07627119] ; [10.07627119 30.92372881],0
v3,1,0.171857,1.866667,[21 51] ; [ 7 33],[18. 54.] ; [10. 30.],0
u1,1,0.176079,1.830409,[ 7 71] ; [ 1 40],[ 5.24369748 72.75630252] ; [ 2.75630252 38.24369748],0
p11,1,0.194301,1.684698,[44 34] ; [18 23],[40.63865546 37.36134454] ; [21.36134454 19.63865546],0
n1,1,0.261269,1.262019,[ 7 19] ; [7 9],[ 8.66666667 17.33333333] ; [ 5.33333333 10.66666667],0
a3,1,0.291777,1.111405,[49 28] ; [22 19],[46.33050847 30.66949153] ; [24.66949153 16.33050847],0
v1,1,0.312916,1.01833,[30 46] ; [12 28],[27.51724138 48.48275862] ; [14.48275862 25.51724138],0
b2,1,0.322629,0.978261,[12 34] ; [ 9 15],[13.8 32.2] ; [ 7.2 16.8],0
b3,1,0.322629,0.978261,[12 34] ; [ 9 15],[13.8 32.2] ; [ 7.2 16.8],0
p10,1,0.394952,0.723641,[40 37] ; [17 22],[37.8362069 39.1637931] ; [19.1637931 19.8362069],0
d2,1,0.406528,0.688931,[30 48] ; [19 22],[32.11764706 45.88235294] ; [16.88235294 24.11764706],0
a4,1,0.466084,0.531244,[30 48] ; [13 28],[28.18487395 49.81512605] ; [14.81512605 26.18487395],0
s3,1,0.490882,0.474593,[32 45] ; [14 26],[30.27350427 46.72649573] ; [15.72649573 24.27350427],0
p5,1,0.497524,0.460214,[ 2 75] ; [ 2 38],[ 2.63247863 74.36752137] ; [ 1.36752137 38.63247863],0
a8,1,0.512991,0.427962,[ 8 64] ; [ 3 38],[ 7.00884956 64.99115044] ; [ 3.99115044 37.00884956],0
p7,1,0.541476,0.372811,[34 40] ; [16 24],[32.45614035 41.54385965] ; [17.54385965 22.45614035],0
n4,1,0.60847,0.262409,[40 38] ; [19 22],[38.67226891 39.32773109] ; [20.32773109 20.67226891],0
n2,1,0.663424,0.189391,[17  9] ; [10  7],[16.3255814  9.6744186] ; [10.6744186  6.3255814],0
n3,1,0.757886,0.095023,[15 10] ; [11  6],[15.47619048  9.52380952] ; [10.52380952  6.47619048],0
p9,1,0.766367,0.088287,[44 33] ; [24 16],[44.75213675 32.24786325] ; [23.24786325 16.75213675],0
s1,1,0.852384,0.034625,[ 5 71] ; [ 3 37],[ 5.24137931 70.75862069] ; [ 2.75862069 37.24137931],0
p6,1,0.949038,0.004085,[14 60] ; [ 7 31],[13.875 60.125] ; [ 7.125 30.875],0
p12,1,0.974777,0.001,[ 2 75] ; [ 1 39],[ 1.97435897 75.02564103] ; [ 1.02564103 38.97435897],0
