Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.329262,[95  3] ; [15 12],[86.24 11.76] ; [23.76  3.24],1
n3,1,0.284005,1.147826,[14  9] ; [8 2],[15.33333333  7.66666667] ; [6.66666667 3.33333333],0
p8,1,0.291959,1.110567,[59 37] ; [13 13],[56.6557377 39.3442623] ; [15.3442623 10.6557377],0
p7,1,0.294079,1.100853,[70 27] ; [16 10],[67.82113821 29.17886179] ; [18.17886179  7.82113821],0
a8,1,0.328455,0.954979,[15 81] ; [ 2 23],[13.48760331 82.51239669] ; [ 3.51239669 21.48760331],0
s7,1,0.367827,0.810993,[77 17] ; [20  7],[75.3553719 18.6446281] ; [21.6446281  5.3553719],0
a5,1,0.37138,0.799043,[77 21] ; [19  8],[75.264 22.736] ; [20.736  6.264],0
p6,1,0.387513,0.74673,[43 54] ; [14 12],[44.95121951 52.04878049] ; [12.04878049 13.95121951],0
d2,1,0.405306,0.692527,[56 42] ; [13 14],[54.096 43.904] ; [14.904 12.096],0
n5,1,0.407608,0.685766,[82 15] ; [21  6],[80.57258065 16.42741935] ; [22.42741935  4.57258065],0
p4,1,0.436075,0.606589,[61 37] ; [19  8],[62.72 35.28] ; [17.28  9.72],0
s1,1,0.474113,0.512374,[ 4 94] ; [ 2 25],[ 4.704 93.296] ; [ 1.296 25.704],0
u1,1,0.51796,0.417953,[ 7 91] ; [ 1 26],[ 6.272 91.728] ; [ 1.728 25.272],0
p10,1,0.518028,0.417819,[83 13] ; [22  5],[81.95121951 14.04878049] ; [23.04878049  3.95121951],0
p12,1,0.525318,0.403441,[11 83] ; [ 2 25],[10.09917355 83.90082645] ; [ 2.90082645 24.09917355],0
b5,1,0.557737,0.343638,[41 57] ; [13 14],[42.336 55.664] ; [11.664 15.336],0
s6,1,0.562102,0.336078,[82 14] ; [21  5],[81.04918033 14.95081967] ; [21.95081967  4.04918033],0
a2,1,0.565083,0.33098,[11 87] ; [ 2 25],[10.192 87.808] ; [ 2.808 24.192],0
s2,1,0.649684,0.206299,[72 26] ; [21  6],[72.912 25.088] ; [20.088  6.912],0
p11,1,0.667779,0.184211,[80 18] ; [23  4],[80.752 17.248] ; [22.248  4.752],0
b1,1,0.69276,0.156113,[55 43] ; [14 13],[54.096 43.904] ; [14.904 12.096],0
s4,1,0.762812,0.091077,[19 78] ; [ 6 21],[19.55645161 77.44354839] ; [ 5.44354839 21.55645161],0
a4,1,0.763995,0.090143,[44 54] ; [13 14],[44.688 53.312] ; [12.312 14.688],0
p3,1,0.777609,0.079771,[61 37] ; [16 11],[60.368 37.632] ; [16.632 10.368],0
u3,1,0.781814,0.076705,[11  7] ; [5 4],[10.66666667  7.33333333] ; [5.33333333 3.66666667],0
a1,1,0.809131,0.058345,[ 6 92] ; [ 2 25],[ 6.272 91.728] ; [ 1.728 25.272],0
p9,1,0.845518,0.037963,[84 12] ; [24  3],[84.29268293 11.70731707] ; [23.70731707  3.29268293],0
a6,1,0.899108,0.016075,[35 63] ; [10 17],[35.28 62.72] ; [ 9.72 17.28],0
v2,1,0.915519,0.011253,[50 44] ; [13 12],[49.76470588 44.23529412] ; [13.23529412 11.76470588],0
r3,1,0.929294,0.007874,[94  4] ; [26  1],[94.08  3.92] ; [25.92  1.08],0
p2,1,0.959833,0.002536,[75 22] ; [21  6],[75.09677419 21.90322581] ; [20.90322581  6.09677419],0
n2,1,0.961245,0.002361,[17  7] ; [7 3],[16.94117647  7.05882353] ; [7.05882353 2.94117647],0
s3,1,0.965043,0.001921,[73 25] ; [20  7],[72.912 25.088] ; [20.088  6.912],0
