Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,55.210139,[84 55] ; [ 33 138],[52.46129032 86.53870968] ; [ 64.53870968 106.46129032],1
a3,1,0.403717,0.697226,[79 60] ; [88 81],[75.36688312 63.63311688] ; [91.63311688 77.36688312],0
r2,1,0.416157,0.661141,[119  18] ; [142  28],[116.4723127  20.5276873] ; [144.5276873  25.4723127],0
a8,1,0.427951,0.628378,[ 16 110] ; [ 16 148],[ 13.90344828 112.09655172] ; [ 18.09655172 145.90344828],0
a2,1,0.480835,0.496969,[ 10 129] ; [  9 162],[  8.51935484 130.48064516] ; [ 10.48064516 160.51935484],0
v3,1,0.524447,0.405139,[42 94] ; [ 46 121],[39.49834983 96.50165017] ; [ 48.50165017 118.49834983],0
u3,1,0.553317,0.351408,[29 28] ; [38 45],[27.27857143 29.72142857] ; [39.72142857 43.27857143],0
b5,1,0.56156,0.337011,[85 54] ; [99 72],[82.50322581 56.49677419] ; [101.49677419  69.50322581],0
b1,1,0.585347,0.297669,[62 77] ; [ 71 100],[59.63548387 79.36451613] ; [73.36451613 97.63548387],0
s1,1,0.62312,0.241507,[  5 133] ; [  8 160],[  5.8627451 132.1372549] ; [  7.1372549 160.8627451],0
u1,1,0.672396,0.178812,[  3 136] ; [  5 166],[  3.58709677 135.41290323] ; [  4.41290323 166.58709677],0
n2,1,0.756336,0.096283,[22  9] ; [40 14],[22.61176471  8.38823529] ; [39.38823529 14.61176471],0
b2,1,0.832562,0.044697,[30 59] ; [29 61],[29.33519553 59.66480447] ; [29.66480447 60.33519553],0
b3,1,0.832562,0.044697,[30 59] ; [29 61],[29.33519553 59.66480447] ; [29.66480447 60.33519553],0
d4,1,0.834612,0.043593,[74 65] ; [89 82],[73.08709677 65.91290323] ; [89.91290323 81.08709677],0
u2,1,0.8641,0.029295,[30 29] ; [40 41],[29.5 29.5] ; [40.5 40.5],0
