Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,40.983237,[227  39] ; [36 36],[206.97633136  59.02366864] ; [56.02366864 15.97633136],1
a1,1,0.079699,3.071023,[ 18 249] ; [ 1 71],[ 14.96460177 252.03539823] ; [ 4.03539823 67.96460177],0
v4,1,0.080184,3.061172,[262   5] ; [67  4],[259.89053254   7.10946746] ; [69.10946746  1.89053254],0
p7,1,0.103771,2.646603,[185  72] ; [44 27],[179.42987805  77.57012195] ; [49.57012195 21.42987805],0
r4,1,0.12087,2.406016,[254  13] ; [65  7],[251.24778761  15.75221239] ; [67.75221239  4.24778761],0
p1,1,0.154583,2.026433,[ 25 240] ; [11 61],[ 28.30860534 236.69139466] ; [ 7.69139466 64.30860534],0
p4,1,0.15479,2.024398,[186  80] ; [44 28],[181.00591716  84.99408284] ; [48.99408284 23.00591716],0
u4,1,0.1581,1.992306,[ 14 253] ; [ 1 71],[ 11.81415929 255.18584071] ; [ 3.18584071 68.81415929],0
r2,1,0.165777,1.920723,[255   9] ; [65  5],[252.93413174  11.06586826] ; [67.06586826  2.93413174],0
s1,1,0.185706,1.751359,[  9 254] ; [ 5 67],[ 10.99104478 252.00895522] ; [ 3.00895522 68.99104478],0
p6,1,0.215545,1.533786,[128 137] ; [28 42],[123.40298507 141.59701493] ; [32.59701493 37.40298507],0
v2,1,0.258193,1.278418,[156 101] ; [35 31],[151.97213622 105.02786378] ; [39.02786378 26.97213622],0
s2,1,0.339529,0.91221,[209  57] ; [52 19],[206.01186944  59.98813056] ; [54.98813056 16.01186944],0
s4,1,0.356226,0.851154,[ 53 212] ; [18 54],[ 55.83086053 209.16913947] ; [15.16913947 56.83086053],0
n5,1,0.363354,0.826267,[216  50] ; [55 17],[213.27218935  52.72781065] ; [57.72781065 14.27218935],0
r3,1,0.368579,0.808448,[261   6] ; [69  3],[259.91150442   7.08849558] ; [70.08849558  1.91150442],0
p5,1,0.379312,0.77293,[ 40 224] ; [14 58],[ 42.42857143 221.57142857] ; [11.57142857 60.42857143],0
s3,1,0.393324,0.72864,[208  57] ; [59 12],[210.58035714  54.41964286] ; [56.41964286 14.58035714],0
u3,1,0.423808,0.639731,[30 10] ; [24 12],[28.42105263 11.57894737] ; [25.57894737 10.42105263],0
v3,1,0.468813,0.524772,[118 138] ; [28 40],[115.35802469 140.64197531] ; [30.64197531 37.35802469],0
b5,1,0.476706,0.506389,[168  99] ; [42 30],[165.39823009 101.60176991] ; [44.60176991 27.39823009],0
b1,1,0.479728,0.499481,[110 157] ; [33 39],[112.62831858 154.37168142] ; [30.37168142 41.62831858],0
b4,1,0.479728,0.499481,[157 110] ; [39 33],[154.37168142 112.62831858] ; [41.62831858 30.37168142],0
a8,1,0.486838,0.483507,[ 42 202] ; [ 9 57],[ 40.14193548 203.85806452] ; [10.85806452 55.14193548],0
a7,1,0.492869,0.470257,[188  79] ; [47 24],[185.63609467  81.36390533] ; [49.36390533 21.63609467],0
p12,1,0.525255,0.403562,[ 33 232] ; [ 7 65],[ 31.45400593 233.54599407] ; [ 8.54599407 63.45400593],0
n1,1,0.54693,0.362845,[28 33] ; [ 6 10],[26.93506494 34.06493506] ; [7.06493506 8.93506494],0
n3,1,0.629101,0.233282,[42 19] ; [10  6],[41.19480519 19.80519481] ; [10.80519481  5.19480519],0
n2,1,0.68817,0.161074,[45 16] ; [11  5],[44.36363636 16.63636364] ; [11.63636364  4.36363636],0
p2,1,0.795312,0.067298,[225  41] ; [60 12],[224.28994083  41.71005917] ; [60.71005917 11.28994083],0
p8,1,0.849981,0.035775,[149 112] ; [42 30],[149.7027027 111.2972973] ; [41.2972973 30.7027027],0
u2,1,0.920951,0.009848,[27 13] ; [24 11],[27.2 12.8] ; [23.8 11.2],0
