Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.939768,[216  58] ; [39 45],[195.16759777  78.83240223] ; [59.83240223 24.16759777],1
a1,1,0.340599,0.908177,[ 17 258] ; [ 3 83],[ 15.23545706 259.76454294] ; [ 4.76454294 81.23545706],0
r3,1,0.358442,0.843346,[270   5] ; [83  3],[268.90581717   6.09418283] ; [84.09418283  1.90581717],0
s4,1,0.387488,0.74681,[ 56 217] ; [14 72],[ 53.23119777 219.76880223] ; [16.76880223 69.23119777],0
a8,1,0.399451,0.709979,[ 47 201] ; [12 69],[ 44.47416413 203.52583587] ; [14.52583587 66.47416413],0
n2,1,0.404551,0.694756,[42 14] ; [11  6],[40.65753425 15.34246575] ; [12.34246575  4.65753425],0
s1,1,0.412029,0.672939,[ 12 260] ; [ 2 81],[ 10.72676056 261.27323944] ; [ 3.27323944 79.72676056],0
d5,1,0.43899,0.598922,[233  41] ; [76 10],[235.18333333  38.81666667] ; [73.81666667 12.18333333],0
d2,1,0.540387,0.374823,[156 119] ; [52 34],[158.44875346 116.55124654] ; [49.55124654 36.44875346],0
p3,1,0.569985,0.322707,[163 112] ; [48 38],[160.73407202 114.26592798] ; [50.26592798 35.73407202],0
d1,1,0.665456,0.186963,[185  90] ; [60 26],[186.63434903  88.36565097] ; [58.36565097 27.63434903],0
d4,1,0.703373,0.144987,[234  40] ; [72 14],[232.9  41.1] ; [73.1 12.9],0
a6,1,0.733183,0.116209,[187  87] ; [57 29],[185.71111111  88.28888889] ; [58.28888889 27.71111111],0
p2,1,0.75539,0.097057,[232  42] ; [74 12],[232.9  41.1] ; [73.1 12.9],0
b2,1,0.787216,0.072861,[ 90 107] ; [24 31],[ 89.11904762 107.88095238] ; [24.88095238 30.11904762],0
b3,1,0.787216,0.072861,[ 90 107] ; [24 31],[ 89.11904762 107.88095238] ; [24.88095238 30.11904762],0
b1,1,0.852062,0.034778,[112 163] ; [36 50],[112.74238227 162.25761773] ; [35.25761773 50.74238227],0
b5,1,0.956067,0.003035,[164 111] ; [51 35],[163.78116343 111.21883657] ; [51.21883657 34.78116343],0
p8,1,0.991479,0.000114,[159 111] ; [50 35],[158.95774648 111.04225352] ; [50.04225352 34.95774648],0
