Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,60.438862,[132  24] ; [43 68],[102.24719101  53.75280899] ; [72.75280899 38.24719101],1
p8,1,0.070784,3.264751,[105  57] ; [61 52],[97.78909091 64.21090909] ; [68.21090909 44.78909091],0
n1,1,0.084324,2.979529,[24 17] ; [ 7 13],[20.83606557 20.16393443] ; [10.16393443  9.83606557],0
d2,1,0.087854,2.913256,[94 70] ; [54 61],[86.99641577 77.00358423] ; [61.00358423 53.99641577],0
b4,1,0.092848,2.824281,[94 70] ; [78 38],[100.74285714  63.25714286] ; [71.25714286 44.74285714],0
n4,1,0.150897,2.063159,[133  29] ; [87 29],[128.20143885  33.79856115] ; [91.79856115 24.20143885],0
a2,1,0.167243,1.907485,[ 52 112] ; [28 88],[ 46.85714286 117.14285714] ; [33.14285714 82.85714286],0
v2,1,0.17809,1.813494,[100  60] ; [62 52],[94.59854015 65.40145985] ; [67.40145985 46.59854015],0
u2,1,0.180862,1.790526,[16 10] ; [15 19],[13.43333333 12.56666667] ; [17.56666667 16.43333333],0
b2,1,0.20044,1.639163,[50 53] ; [25 40],[45.98214286 57.01785714] ; [29.01785714 35.98214286],0
b3,1,0.20044,1.639163,[50 53] ; [25 40],[45.98214286 57.01785714] ; [29.01785714 35.98214286],0
d3,1,0.23455,1.413054,[121  43] ; [78 38],[116.55714286  47.44285714] ; [82.44285714 33.55714286],0
n2,1,0.311526,1.024194,[33  8] ; [19  2],[34.38709677  6.61290323] ; [17.61290323  3.38709677],0
b5,1,0.313557,1.015635,[92 72] ; [58 58],[87.85714286 76.14285714] ; [62.14285714 53.85714286],0
a8,1,0.332216,0.940242,[ 23 126] ; [12 95],[ 20.37109375 128.62890625] ; [14.62890625 92.37109375],0
r2,1,0.392679,0.730629,[161   3] ; [112   4],[159.9   4.1] ; [113.1   2.9],0
v4,1,0.394965,0.723603,[162   2] ; [113   3],[161.07142857   2.92857143] ; [113.92857143   2.07142857],0
a4,1,0.407413,0.686338,[86 78] ; [55 61],[82.58571429 81.41428571] ; [58.41428571 57.58571429],0
p4,1,0.435158,0.609018,[114  49] ; [74 39],[111.02898551  51.97101449] ; [76.97101449 36.02898551],0
s4,1,0.471022,0.519577,[ 45 117] ; [27 86],[ 42.41454545 119.58545455] ; [29.58545455 83.41454545],0
p3,1,0.508713,0.436714,[100  64] ; [65 49],[97.3381295 66.6618705] ; [67.6618705 46.3381295],0
s1,1,0.556827,0.345228,[  6 154] ; [  6 109],[  6.98181818 153.01818182] ; [  5.01818182 109.98181818],0
u3,1,0.604373,0.268451,[18  8] ; [22 13],[17.04918033  8.95081967] ; [22.95081967 12.04918033],0
p12,1,0.605811,0.26632,[ 22 141] ; [ 13 101],[ 20.59566787 142.40433213] ; [14.40433213 99.59566787],0
a7,1,0.607908,0.263233,[115  49] ; [78 38],[113.04285714  50.95714286] ; [79.95714286 36.04285714],0
r3,1,0.608661,0.262129,[160   4] ; [111   4],[159.29749104   4.70250896] ; [111.70250896   3.29749104],0
p5,1,0.721725,0.126846,[ 36 128] ; [23 91],[ 34.8057554 129.1942446] ; [24.1942446 89.8057554],0
p1,1,0.746261,0.1047,[ 22 141] ; [ 14 101],[ 21.10791367 141.89208633] ; [ 14.89208633 100.10791367],0
p11,1,0.799938,0.064225,[128  36] ; [92 24],[128.85714286  35.14285714] ; [91.14285714 24.85714286],0
n3,1,0.868451,0.027432,[32  9] ; [16  5],[31.74193548  9.25806452] ; [16.25806452  4.74193548],0
n6,1,0.871852,0.02602,[147  15] ; [105  10],[147.37906137  14.62093863] ; [104.62093863  10.37906137],0
p2,1,0.948711,0.004138,[140  24] ; [97 17],[139.81294964  24.18705036] ; [97.18705036 16.81294964],0
a1,1,0.950547,0.003847,[ 11 153] ; [  8 108],[ 11.12857143 152.87142857] ; [  7.87142857 108.12857143],0
d4,1,0.959664,0.002558,[143  20] ; [102  14],[143.13620072  19.86379928] ; [101.86379928  14.13620072],0
