Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,27.21171,[ 57 115] ; [73 40],[78.45614035 93.54385965] ; [51.54385965 61.45614035],1
u3,1,0.090347,2.868187,[27 46] ; [18 15],[30.99056604 42.00943396] ; [14.00943396 18.99056604],0
b4,1,0.116393,2.465205,[104  78] ; [56 61],[97.39130435 84.60869565] ; [62.60869565 54.39130435],0
b3,1,0.117022,2.456735,[34 69] ; [33 41],[38.98870056 64.01129944] ; [28.01129944 45.98870056],0
b2,1,0.117022,2.456735,[34 69] ; [33 41],[38.98870056 64.01129944] ; [28.01129944 45.98870056],0
s7,1,0.192828,1.69588,[ 30 140] ; [26 82],[ 34.24460432 135.75539568] ; [21.75539568 86.24460432],0
n3,1,0.222348,1.489153,[40 27] ; [17  6],[42.43333333 24.56666667] ; [14.56666667  8.43333333],0
d1,1,0.251958,1.312413,[ 81 101] ; [60 57],[85.82608696 96.17391304] ; [55.17391304 61.82608696],0
b5,1,0.276789,1.18279,[102  80] ; [73 44],[106.52173913  75.47826087] ; [68.47826087 48.52173913],0
s2,1,0.293299,1.104418,[ 26 155] ; [22 94],[ 29.25252525 151.74747475] ; [18.74747475 97.25252525],0
p5,1,0.302906,1.061358,[  4 177] ; [  5 111],[  5.48484848 175.51515152] ; [  3.51515152 112.48484848],0
a2,1,0.337649,0.919337,[ 28 154] ; [23 94],[ 31.04347826 150.95652174] ; [19.95652174 97.04347826],0
a6,1,0.338805,0.914946,[113  69] ; [79 38],[116.86956522  65.13043478] ; [75.13043478 41.86956522],0
n2,1,0.38546,0.753216,[41 28] ; [16  7],[42.75 26.25] ; [14.25  8.75],0
s3,1,0.390261,0.738129,[ 40 139] ; [31 85],[ 43.08135593 135.91864407] ; [27.91864407 88.08135593],0
d2,1,0.42493,0.636641,[ 72 109] ; [52 65],[ 75.31543624 105.68456376] ; [48.68456376 68.31543624],0
s1,1,0.427684,0.629105,[  6 175] ; [  6 110],[  7.31313131 173.68686869] ; [  4.68686869 111.31313131],0
a7,1,0.441645,0.592005,[117  64] ; [80 36],[120.05723906  60.94276094] ; [76.94276094 39.05723906],0
a8,1,0.448216,0.575159,[ 15 155] ; [12 91],[ 16.81318681 153.18681319] ; [10.18681319 92.81318681],0
n1,1,0.466988,0.529094,[21 47] ; [ 9 14],[22.41758242 45.58241758] ; [ 7.58241758 15.41758242],0
d5,1,0.482252,0.493766,[123  58] ; [84 33],[125.72818792  55.27181208] ; [81.27181208 35.72818792],0
d3,1,0.511523,0.43095,[107  73] ; [74 43],[109.6969697  70.3030303] ; [71.3030303 45.6969697],0
d4,1,0.644003,0.213545,[127  54] ; [85 32],[128.76510067  52.23489933] ; [83.23489933 33.76510067],0
b1,1,0.674984,0.175828,[ 76 106] ; [46 71],[ 74.26086957 107.73913043] ; [47.73913043 69.26086957],0
u2,1,0.690956,0.158052,[34 39] ; [14 19],[33.05660377 39.94339623] ; [14.94339623 18.05660377],0
p1,1,0.726374,0.122467,[ 12 169] ; [  9 108],[ 12.75503356 168.24496644] ; [  8.24496644 108.75503356],0
u4,1,0.75198,0.099874,[  1 181] ; [  1 116],[  1.2173913 180.7826087] ; [  0.7826087 116.2173913],0
a1,1,0.769791,0.085643,[  8 174] ; [  6 111],[  8.52173913 173.47826087] ; [  5.47826087 111.52173913],0
s4,1,0.782344,0.076323,[ 14 168] ; [  8 109],[ 13.39130435 168.60869565] ; [  8.60869565 108.39130435],0
