Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,2e-06,22.293945,[13 24] ; [48 10],[23.75789474 13.24210526] ; [37.24210526 20.75789474],1
s5,1,0.367881,0.810811,[ 8 28] ; [ 8 46],[ 6.4 29.6] ; [ 9.6 44.4],0
s7,1,0.383693,0.758836,[13 20] ; [17 39],[11.12359551 21.87640449] ; [18.87640449 37.12359551],0
p11,1,0.40056,0.706646,[20 17] ; [37 22],[21.96875 15.03125] ; [35.03125 23.96875],0
a1,1,0.411094,0.675634,[ 2 35] ; [ 6 53],[ 3.08333333 33.91666667] ; [ 4.91666667 54.08333333],0
p8,1,0.423953,0.63933,[ 9 27] ; [19 39],[10.72340426 25.27659574] ; [17.27659574 40.72340426],0
d2,1,0.431776,0.618041,[19 18] ; [25 33],[17.13684211 19.86315789] ; [26.86315789 31.13684211],0
u2,1,0.453323,0.562329,[10  7] ; [8 3],[10.92857143  6.07142857] ; [7.07142857 3.92857143],0
d1,1,0.507135,0.439974,[15 22] ; [28 31],[16.57291667 20.42708333] ; [26.42708333 32.57291667],0
v2,1,0.547772,0.361324,[14 21] ; [26 30],[15.38461538 19.61538462] ; [24.61538462 31.38461538],0
p6,1,0.601692,0.272452,[ 8 26] ; [11 47],[ 7.02173913 26.97826087] ; [11.97826087 46.02173913],0
n1,1,0.61093,0.258824,[8 8] ; [ 7 10],[7.27272727 8.72727273] ; [7.72727273 9.27272727],0
s1,1,0.635579,0.224571,[ 2 34] ; [ 2 55],[ 1.5483871 34.4516129] ; [ 2.4516129 54.5483871],0
v1,1,0.642125,0.215973,[17 20] ; [23 33],[15.91397849 21.08602151] ; [24.08602151 31.91397849],0
p5,1,0.643239,0.214532,[ 2 35] ; [ 2 56],[ 1.55789474 35.44210526] ; [ 2.44210526 55.55789474],0
p4,1,0.657885,0.196102,[13 23] ; [24 35],[14.02105263 21.97894737] ; [22.97894737 36.02105263],0
p3,1,0.696474,0.152166,[12 24] ; [22 37],[12.88421053 23.11578947] ; [21.11578947 37.88421053],0
b4,1,0.731249,0.117968,[20 17] ; [34 25],[20.8125 16.1875] ; [33.1875 25.8125],0
n5,1,0.749977,0.10155,[22 15] ; [37 22],[22.73958333 14.26041667] ; [36.26041667 22.73958333],0
n3,1,0.754725,0.097603,[8 7] ; [10  7],[8.4375 6.5625] ; [9.5625 7.4375],0
s6,1,0.782719,0.076053,[18 19] ; [27 32],[17.34375 19.65625] ; [27.65625 31.34375],0
p1,1,0.825552,0.04858,[ 3 34] ; [ 4 54],[ 2.72631579 34.27368421] ; [ 4.27368421 53.72631579],0
p12,1,0.84591,0.037768,[ 1 35] ; [ 2 55],[ 1.16129032 34.83870968] ; [ 1.83870968 55.16129032],0
s3,1,0.858217,0.031914,[17 19] ; [28 29],[17.41935484 18.58064516] ; [27.58064516 29.41935484],0
s8,1,0.903633,0.014659,[ 9 28] ; [15 44],[ 9.25 27.75] ; [14.75 44.25],0
s2,1,0.973622,0.001093,[12 25] ; [19 39],[12.07368421 24.92631579] ; [18.92631579 39.07368421],0
v3,1,0.982598,0.000476,[10 24] ; [16 38],[10.04545455 23.95454545] ; [15.95454545 38.04545455],0
