Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,79.416227,[ 45 190] ; [199 156],[ 97.18644068 137.81355932] ; [146.81355932 208.18644068],1
n4,1,0.45335,0.562261,[186  55] ; [291  74],[189.6980198  51.3019802] ; [287.3019802  77.6980198],0
a4,1,0.457302,0.552489,[118 123] ; [191 176],[122.48190789 118.51809211] ; [186.51809211 180.48190789],0
p2,1,0.568052,0.325953,[199  41] ; [309  56],[201.52066116  38.47933884] ; [306.47933884  58.52066116],0
s5,1,0.680667,0.169376,[ 84 150] ; [133 221],[ 86.35714286 147.64285714] ; [130.64285714 223.35714286],0
b5,1,0.717996,0.130421,[145  96] ; [216 152],[142.85878489  98.14121511] ; [218.14121511 149.85878489],0
s6,1,0.735554,0.114073,[159  76] ; [249 112],[160.87248322  74.12751678] ; [247.12751678 113.87248322],0
p6,1,0.772964,0.083232,[ 92 147] ; [134 225],[ 90.32441472 148.67558528] ; [135.67558528 223.32441472],0
b4,1,0.780483,0.077668,[142  99] ; [221 147],[143.65024631  97.34975369] ; [219.34975369 148.65024631],0
s3,1,0.843556,0.038946,[139 101] ; [205 154],[137.82971619 102.17028381] ; [206.17028381 152.82971619],0
p1,1,0.846476,0.037487,[ 16 223] ; [ 26 340],[ 16.59173554 222.40826446] ; [ 25.40826446 340.59173554],0
b3,1,0.90525,0.014169,[58 87] ; [ 89 137],[57.45283019 87.54716981] ; [ 89.54716981 136.45283019],0
b2,1,0.90525,0.014169,[58 87] ; [ 89 137],[57.45283019 87.54716981] ; [ 89.54716981 136.45283019],0
p5,1,0.966203,0.001795,[ 27 211] ; [ 41 324],[ 26.83913765 211.16086235] ; [ 41.16086235 323.83913765],0
d3,1,0.971331,0.001292,[187  54] ; [286  82],[187.18062397  53.81937603] ; [285.81937603  82.18062397],0
