Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.359709,[239  81] ; [ 5 56],[204.9343832 115.0656168] ; [39.0656168 21.9343832],1
v3,1,0.412879,0.670494,[192 121] ; [34 27],[189.13903743 123.86096257] ; [36.86096257 24.13903743],0
p6,1,0.42474,0.637163,[131 182] ; [28 31],[133.78225806 179.21774194] ; [25.21774194 33.78225806],0
a6,1,0.480924,0.496767,[222  97] ; [39 21],[219.68073879  99.31926121] ; [41.31926121 18.68073879],0
n2,1,0.485773,0.485876,[47 10] ; [10  1],[47.77941176  9.22058824] ; [9.22058824 1.77941176],0
n6,1,0.504359,0.445753,[291  28] ; [54  7],[289.61842105  29.38157895] ; [55.38157895  5.61842105],0
n1,1,0.570437,0.321951,[20 35] ; [5 6],[20.83333333 34.16666667] ; [4.16666667 6.83333333],0
s7,1,0.606295,0.265606,[176 126] ; [30 25],[174.26330532 127.73669468] ; [31.73669468 23.26330532],0
u2,1,0.621014,0.244444,[35 31] ; [13  9],[36. 30.] ; [12. 10.],0
p7,1,0.702948,0.145423,[223  87] ; [41 18],[221.78861789  88.21138211] ; [42.21138211 16.78861789],0
p5,1,0.709386,0.138891,[ 43 277] ; [ 9 50],[ 43.90501319 276.09498681] ; [ 8.09498681 50.90501319],0
v4,1,0.743804,0.106811,[306  13] ; [57  3],[305.53298153  13.46701847] ; [57.46701847  2.53298153],0
n3,1,0.755051,0.097335,[45 13] ; [9 2],[45.39130435 12.60869565] ; [8.60869565 2.39130435],0
s2,1,0.816474,0.053862,[176 139] ; [32 27],[175.18716578 139.81283422] ; [32.81283422 26.18716578],0
p11,1,0.830648,0.045741,[271  49] ; [51 10],[270.44619423  49.55380577] ; [51.55380577  9.44619423],0
u4,1,0.842043,0.039713,[  9 311] ; [ 2 59],[  9.23884514 310.76115486] ; [ 1.76115486 59.23884514],0
b4,1,0.851813,0.034896,[190 130] ; [37 24],[190.65616798 129.34383202] ; [36.34383202 24.65616798],0
p10,1,0.86007,0.031077,[281  35] ; [52  7],[280.608  35.392] ; [52.392  6.608],0
s1,1,0.910718,0.012574,[  6 308] ; [ 1 58],[  5.89276139 308.10723861] ; [ 1.10723861 57.89276139],0
a7,1,0.938631,0.005928,[237  81] ; [45 15],[237.23809524  80.76190476] ; [44.76190476 15.23809524],0
p12,1,0.961596,0.002319,[ 33 285] ; [ 6 53],[ 32.89655172 285.10344828] ; [ 6.10344828 52.89655172],0
s4,1,0.985945,0.00031,[ 42 275] ; [ 8 52],[ 42.04244032 274.95755968] ; [ 7.95755968 52.04244032],0
v1,1,0.992125,9.7e-05,[220  94] ; [42 18],[219.96791444  94.03208556] ; [42.03208556 17.96791444],0
