Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1e-06,24.093453,[137  97] ; [32 75],[115.97067449 118.02932551] ; [53.02932551 53.97067449],1
p8,1,0.69405,0.154736,[ 71 169] ; [30 79],[ 69.45558739 170.54441261] ; [31.54441261 77.45558739],0
p3,1,0.732421,0.1169,[ 87 155] ; [42 69],[ 88.43626062 153.56373938] ; [40.56373938 70.43626062],0
u2,1,0.80938,0.05819,[38 49] ; [22 26],[38.66666667 48.33333333] ; [21.33333333 26.66666667],0
p7,1,0.817594,0.053195,[107 131] ; [48 62],[106.00574713 131.99425287] ; [48.99425287 61.00574713],0
b3,1,0.893777,0.017829,[41 86] ; [21 46],[40.58762887 86.41237113] ; [21.41237113 45.58762887],0
b2,1,0.893777,0.017829,[41 86] ; [21 46],[40.58762887 86.41237113] ; [21.41237113 45.58762887],0
p6,1,0.915083,0.01137,[ 63 175] ; [28 80],[ 62.59537572 175.40462428] ; [28.40462428 79.59537572],0
a4,1,0.920194,0.010038,[103 140] ; [46 64],[102.5694051 140.4305949] ; [46.4305949 63.5694051],0
s1,1,0.938559,0.005942,[ 18 224] ; [  8 103],[ 17.82436261 224.17563739] ; [  8.17563739 102.82436261],0
n3,1,0.974676,0.001008,[60 36] ; [28 17],[59.91489362 36.08510638] ; [28.08510638 16.91489362],0
