Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.008943,6.834233,[85 32] ; [97 15],[92.98689956 24.01310044] ; [89.01310044 22.98689956],0
b4,1,0.405331,0.692452,[64 54] ; [68 46],[67.13793103 50.86206897] ; [64.86206897 49.13793103],0
s5,1,0.422555,0.643199,[17 97] ; [21 90],[19.25333333 94.74666667] ; [18.74666667 92.25333333],0
d3,1,0.437069,0.603965,[67 50] ; [71 43],[69.8961039 47.1038961] ; [68.1038961 45.8961039],0
b5,1,0.453352,0.562258,[74 44] ; [66 48],[71.20689655 46.79310345] ; [68.79310345 45.20689655],0
a3,1,0.455332,0.557345,[68 47] ; [71 40],[70.7300885 44.2699115] ; [68.2699115 42.7300885],0
d2,1,0.469799,0.522449,[54 62] ; [58 55],[56.73362445 59.26637555] ; [55.26637555 57.73362445],0
u3,1,0.482389,0.493458,[21 29] ; [15 28],[19.35483871 30.64516129] ; [16.64516129 26.35483871],0
a2,1,0.493681,0.468494,[26 92] ; [21 93],[23.90517241 94.09482759] ; [23.09482759 90.90517241],0
p7,1,0.504626,0.445194,[42 75] ; [45 67],[44.44978166 72.55021834] ; [42.55021834 69.44978166],0
u1,1,0.508555,0.437038,[ 16 102] ; [19 95],[ 17.80172414 100.19827586] ; [17.19827586 96.80172414],0
p1,1,0.535201,0.384507,[ 11 107] ; [  8 105],[  9.70562771 108.29437229] ; [  9.29437229 103.70562771],0
p12,1,0.535905,0.383182,[  1 117] ; [  2 111],[  1.53246753 116.46753247] ; [  1.46753247 111.53246753],0
s4,1,0.540295,0.374993,[20 97] ; [16 97],[18.31304348 98.68695652] ; [17.68695652 95.31304348],0
p6,1,0.544551,0.36717,[20 94] ; [23 88],[21.78666667 92.21333333] ; [21.21333333 89.78666667],0
p5,1,0.545398,0.365626,[  6 111] ; [  4 110],[  5.06493506 111.93506494] ; [  4.93506494 109.06493506],0
v1,1,0.568759,0.324763,[39 78] ; [41 70],[41.05263158 75.94736842] ; [38.94736842 72.05263158],0
d1,1,0.613882,0.25456,[52 66] ; [54 60],[53.9137931 64.0862069] ; [52.0862069 61.9137931],0
d4,1,0.647321,0.209294,[81 35] ; [82 31],[82.56768559 33.43231441] ; [80.43231441 32.56768559],0
a8,1,0.675107,0.175687,[11 96] ; [12 87],[11.94660194 95.05339806] ; [11.05339806 87.94660194],0
s7,1,0.760085,0.09325,[32 76] ; [35 76],[33.04109589 74.95890411] ; [33.95890411 77.04109589],0
s3,1,0.761416,0.092186,[51 64] ; [51 59],[52.13333333 62.86666667] ; [49.86666667 60.13333333],0
a5,1,0.828385,0.04699,[71 47] ; [67 47],[70.18965517 47.81034483] ; [67.81034483 46.18965517],0
p4,1,0.835299,0.043227,[44 73] ; [41 72],[43.23913043 73.76086957] ; [41.76086957 71.23913043],0
v3,1,0.878839,0.023238,[29 80] ; [30 79],[29.5 79.5] ; [29.5 79.5],0
s6,1,0.882551,0.021826,[52 64] ; [50 64],[51.44347826 64.55652174] ; [50.55652174 63.44347826],0
d5,1,0.894322,0.017646,[81 36] ; [78 36],[80.53246753 36.46753247] ; [78.46753247 35.53246753],0
b3,1,0.902185,0.015105,[25 47] ; [26 51],[24.6442953 47.3557047] ; [26.3557047 50.6442953],0
b2,1,0.902185,0.015105,[25 47] ; [26 51],[24.6442953 47.3557047] ; [26.3557047 50.6442953],0
a4,1,0.917762,0.010661,[48 68] ; [46 67],[47.61572052 68.38427948] ; [46.38427948 66.61572052],0
n5,1,0.918017,0.010595,[65 51] ; [62 50],[64.61403509 51.38596491] ; [62.38596491 49.61403509],0
u2,1,0.931261,0.00744,[19 29] ; [17 25],[19.2 28.8] ; [16.8 25.2],0
s2,1,0.951419,0.003712,[37 80] ; [35 77],[36.7860262 80.2139738] ; [35.2139738 76.7860262],0
n4,1,0.958441,0.002715,[69 47] ; [67 45],[69.19298246 46.80701754] ; [66.80701754 45.19298246],0
