Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,25.424249,[497  84] ; [271 104],[466.74476987 114.25523013] ; [301.25523013  73.74476987],1
v3,1,0.364344,0.822865,[219 349] ; [134 242],[212.39830508 355.60169492] ; [140.60169492 235.39830508],0
u1,1,0.39786,0.714783,[100 494] ; [ 57 328],[ 95.25842697 498.74157303] ; [ 61.74157303 323.25842697],0
p5,1,0.443518,0.587164,[ 59 528] ; [ 44 335],[ 62.58902692 524.41097308] ; [ 40.41097308 338.58902692],0
a2,1,0.481526,0.495405,[123 471] ; [ 87 298],[127.41573034 466.58426966] ; [ 82.58426966 302.41573034],0
n5,1,0.489628,0.477344,[417 167] ; [282 102],[421.7107438 162.2892562] ; [277.2892562 106.7107438],0
s1,1,0.497101,0.461119,[ 21 562] ; [ 17 363],[ 23.00519211 559.99480789] ; [ 14.99480789 365.00519211],0
s8,1,0.49939,0.456232,[234 356] ; [159 221],[239.04123711 350.95876289] ; [153.95876289 226.04123711],0
a5,1,0.514317,0.425274,[412 181] ; [275 110],[416.55521472 176.44478528] ; [270.44478528 114.55521472],0
n4,1,0.537704,0.379812,[434 156] ; [290  95],[438.11282051 151.88717949] ; [285.88717949  99.11282051],0
s4,1,0.572452,0.318597,[104 483] ; [ 62 318],[100.76732161 486.23267839] ; [ 65.23267839 314.76732161],0
p4,1,0.59414,0.283925,[323 262] ; [217 164],[327.01863354 257.98136646] ; [212.98136646 168.01863354],0
s7,1,0.611655,0.257773,[256 312] ; [167 190],[259.74486486 308.25513514] ; [163.25513514 193.74486486],0
v1,1,0.618118,0.248521,[297 281] ; [188 190],[293.23221757 284.76778243] ; [191.76778243 186.23221757],0
b4,1,0.637502,0.222023,[350 244] ; [221 164],[346.4494382 247.5505618] ; [224.5505618 160.4494382],0
s3,1,0.807439,0.059405,[307 272] ; [204 175],[308.84029228 270.15970772] ; [202.15970772 176.84029228],0
s5,1,0.864129,0.029282,[185 384] ; [118 251],[183.80277186 385.19722814] ; [119.19722814 249.80277186],0
s2,1,0.878659,0.023308,[279 308] ; [183 198],[280.15909091 306.84090909] ; [181.84090909 199.15909091],0
a8,1,0.896385,0.01696,[ 68 465] ; [ 47 313],[ 68.63941769 464.36058231] ; [ 46.36058231 313.63941769],0
n3,1,0.95942,0.002589,[104  45] ; [68 29],[104.17886179  44.82113821] ; [67.82113821 29.17886179],0
p1,1,0.998846,2e-06,[ 51 538] ; [ 33 348],[ 51.00618557 537.99381443] ; [ 32.99381443 348.00618557],0
