Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.005498,7.707996,[135 131] ; [11  1],[139.69784173 126.30215827] ; [6.30215827 5.69784173],0
n5,1,0.308708,1.036194,[212  54] ; [11  1],[213.37410072  52.62589928] ; [9.62589928 2.37410072],0
p1,1,0.31903,0.992918,[ 22 241] ; [ 2 10],[ 22.95272727 240.04727273] ; [ 1.04727273 10.95272727],0
n6,1,0.320796,0.985697,[213  53] ; [11  1],[214.33093525  51.66906475] ; [9.66906475 2.33093525],0
n2,1,0.331061,0.944745,[35 13] ; [2 2],[34.15384615 13.84615385] ; [2.84615385 1.15384615],0
v2,1,0.343039,0.899042,[137 113] ; [7 3],[138.46153846 111.53846154] ; [5.53846154 4.46153846],0
v1,1,0.351451,0.86821,[141 115] ; [7 3],[142.43609023 113.56390977] ; [5.56390977 4.43609023],0
n4,1,0.373461,0.792116,[217  49] ; [11  1],[218.15827338  47.84172662] ; [9.84172662 2.15827338],0
s1,1,0.374108,0.789975,[  9 254] ; [ 1 11],[  9.56363636 253.43636364] ; [ 0.43636364 11.56363636],0
p5,1,0.384516,0.756213,[ 41 222] ; [3 9],[ 42.08 220.92] ; [ 1.92 10.08],0
p9,1,0.422918,0.642192,[217  45] ; [11  1],[218.01459854  43.98540146] ; [9.98540146 2.01459854],0
s5,1,0.436528,0.605393,[ 80 173] ; [2 8],[ 78.88212928 174.11787072] ; [3.11787072 6.88212928],0
p4,1,0.436739,0.604834,[169  95] ; [9 3],[170.26086957  93.73913043] ; [7.73913043 4.26086957],0
n1,1,0.445492,0.582097,[26 21] ; [3 1],[26.7254902 20.2745098] ; [2.2745098 1.7254902],0
a3,1,0.499659,0.45566,[198  67] ; [10  2],[198.98916968  66.01083032] ; [9.01083032 2.98916968],0
v3,1,0.527007,0.40016,[100 157] ; [4 4],[100.86037736 156.13962264] ; [3.13962264 4.86037736],0
p3,1,0.559262,0.340984,[153 110] ; [8 4],[153.97454545 109.02545455] ; [7.02545455 4.97454545],0
s4,1,0.567501,0.326882,[ 37 224] ; [ 1 11],[ 36.32967033 224.67032967] ; [ 1.67032967 10.32967033],0
a5,1,0.612054,0.257195,[205  61] ; [10  2],[205.71942446  60.28057554] ; [9.28057554 2.71942446],0
p8,1,0.626025,0.23749,[155 105] ; [8 4],[155.80882353 104.19117647] ; [7.19117647 4.80882353],0
a8,1,0.637545,0.221967,[ 35 213] ; [ 1 10],[ 34.47104247 213.52895753] ; [1.52895753 9.47104247],0
u3,1,0.668802,0.183007,[44 24] ; [1 1],[43.71428571 24.28571429] ; [1.28571429 0.71428571],0
u2,1,0.681012,0.168989,[43 24] ; [1 1],[42.72463768 24.27536232] ; [1.27536232 0.72463768],0
v4,1,0.797902,0.065568,[246  17] ; [11  1],[245.78545455  17.21454545] ; [11.21454545  0.78545455],0
d3,1,0.805148,0.060856,[168  98] ; [8 4],[168.4028777  97.5971223] ; [7.5971223 4.4028777],0
b5,1,0.834223,0.043802,[147 119] ; [7 5],[147.35251799 118.64748201] ; [6.64748201 5.35251799],0
a7,1,0.85883,0.031636,[170  95] ; [8 4],[170.28880866  94.71119134] ; [7.71119134 4.28880866],0
a1,1,0.875941,0.024372,[ 19 247] ; [ 1 11],[ 19.13669065 246.86330935] ; [ 0.86330935 11.13669065],0
a6,1,0.921523,0.009705,[173  92] ; [8 4],[173.15884477  91.84115523] ; [7.84115523 4.15884477],0
